,composition,Formation Energy (eV/atom)
21503,TiVB2O6,-2.46062
21504,YbTiB2O6,-3.00785
21505,U2B4O12,-2.82599
21506,Yb2VB2O6,-2.75184
21507,ZrVB2O6,-2.53519
21508,YbZrB2O6,-3.09292
21509,Yb2ZnB2O6,-2.78408
21510,B8Pb16O28,-1.78974
21511,B8Se8O28,-1.59179
21512,Sr4Si8B8O32,-2.91377
21513,B2S2O9,-1.74459
21514,B4Os2,-0.21864
21515,Pr2B4Os2Rh2,-0.58821
21516,Pr2B4Os2Ru2,-0.47541
21517,Pu4B8Os4,-0.4301
21518,Sm2B4Os2Rh2,-0.60641
21519,Sm2B4Os2Ru2,-0.50128
21520,Sc4B8Os4,-0.68695
21521,Tb4B8Os4,-0.56072
21522,Tm4B8Os4,-0.62016
21523,Y4B8Os4,-0.55992
21524,Pr2B4Os4,-0.42932
21525,Sm2B4Os4,-0.45851
21526,Tb2B4Os4,-0.46066
21527,Th2B4Os4,-0.52269
21528,Y2B4Os4,-0.4586
21529,U8B16Os24,-0.32994
21530,V10B4P2,-0.81234
21531,PaB2,-0.5464
21532,PaRe2B2,-0.3586
21533,Pa2Tc3B2,-0.31384
21534,B16Pb16S40,-0.5078
21535,B2Rh6Pb5,-0.22418
21536,B2PdPt3,-0.19897
21537,Sr3B2PdPt6,-0.76889
21538,B2Pd3Pt,-0.27666
21539,Sr3B2Pd7,-0.58703
21540,PmB2Pt6,-0.67083
21541,PmB2Rh3,-0.66968
21542,Pm2B4Ru6,-0.43161
21543,PrB2Pt6,-0.66255
21544,SrPrB2Pt8,-0.71369
21545,PrB2Rh3,-0.65733
21546,Pr2B4Ru4,-0.50903
21547,B2PtRh3,-0.2755
21548,B2Pt3Rh,-0.19252
21549,SmB2Pt6,-0.66769
21550,ThB2Pt6,-0.71149
21551,Sr2YbB2Pt7,-0.85846
21552,Sr3B2Pt7,-0.79028
21553,Yb3B2Pt7,-0.94329
21554,SrSmB2Pt8,-0.7364
21555,PuB2Rh3,-0.58919
21556,Pu4B8Ru4,-0.46816
21557,Rb4B4Se14,-0.5328
21558,Re2B4,-0.43296
21559,Ta4Re2B4,-0.69722
21560,Ti4Re2B4,-0.86119
21561,Sr2B4Rh4,-0.56429
21562,Yb2B4Rh4,-0.69689
21563,SmB2Rh3,-0.69196
21564,SrB2Rh3,-0.54349
21565,TbB2Rh3,-0.71642
21566,YB2Rh3,-0.71385
21567,YbB2Rh3,-0.72496
21568,Sc4Si2B4Rh10,-0.90866
21569,Sc4Sn2B4Rh10,-0.82883
21570,Sc4Ti2B4Rh10,-0.88257
21571,Sc4Zn2B4Rh10,-0.83471
21572,Sc6B4Rh10,-0.8946
21573,Sn5B2Rh6,-0.47087
21574,B4Ru2,-0.29099
21575,Tm4B8Ru4,-0.65303
21576,B8Ru4W8,-0.25578
21577,Y4B8Ru4,-0.60105
21578,Sm2B4Ru4,-0.53329
21579,SrB2Ru2,-0.34976
21580,Tb2B4Ru4,-0.53974
21581,Th2B4Ru4,-0.59048
21582,Y2B4Ru4,-0.53833
21583,Yb2B4Ru4,-0.42038
21584,Tb2B4Ru6,-0.47081
21585,TmB2Ru3,-0.48637
21586,UB2Ru3,-0.45625
21587,Y2B4Ru6,-0.46808
21588,Sc4Si2B4Ru10,-0.67507
21589,Sc4V2B4Ru10,-0.57733
21590,Sc6B4Ru10,-0.52884
21591,Ta6B4Ru10,-0.52289
21592,B16S24,-0.43561
21593,Sr4B8S16,-0.96281
21594,Sr6B4S12,-1.412
21595,ScB2,-0.84621
21596,Sr2B4Se8,-0.68532
21597,Sr2B4Se12,-0.54477
21598,Tl4B4Se14,-0.24041
21599,Ta10Si2B4,-0.67938
21600,V10Si2B4,-0.6922
21601,Si2B4W10,-0.25978
21602,TaB2,-0.64825
21603,TaTiB2,-0.86842
21604,Ta4Tc2B4,-0.72951
21605,Ta4Ti2B4,-0.75712
21606,Ta4V2B4,-0.74772
21607,Ta4B4W2,-0.6404
21608,Ta6B4,-0.67281
21609,Tc2B4,-0.45043
21610,Ti4Tc2B4,-0.86081
21611,TiB2,-1.07298
21612,Ti2ZnB2,-0.72
21613,TmB2,-0.65341
21614,UB2,-0.58801
21615,VB2,-0.74348
21616,V2B4W4,-0.49615
21617,V6B4,-0.72099
21618,B4W2,-0.4121
21619,YB2,-0.56468
21620,ZrB2,-0.98731
21621,B2Rh2,-0.38913
21622,InNi21B20,-0.27538
21623,Na3B20,-0.06345
21624,Ni21SnB20,-0.26854
21625,Zn2Ni21B20,-0.26971
21626,CsNa8B21O36,-2.51305
21627,K2B42H36,-0.23638
21628,KCa4B22H18ClO46,-2.25915
21629,Mg4B48C2,-0.12908
21630,Ba2Li2B6S12,-0.95448
21631,Ba4Sc2Cd2B6O18,-2.80849
21632,Ba4Sc2Zn2B6O18,-2.84859
21633,Ba6B6Pb4Br2O18,-2.5037
21634,Ba6B6Pb4Cl2O18,-2.52811
21635,Ba18Ho6B18O54,-3.0679
21636,Ba6In2B6O18,-2.73791
21637,Ba18Lu6B18O54,-3.08202
21638,Ba18Sc6B18O54,-3.04391
21639,Ba18Tm6B18O54,-3.07843
21640,KBa4B3N6,-1.05534
21641,Ba4NaB3N6,-1.08608
21642,Ba10B6Br2O18,-2.90649
21643,Ba10B6Cl2O18,-2.93825
21644,Hf2BeB3,-0.80206
21645,Na4Be4B12O24,-2.58134
21646,Be2Nb4B6,-0.6094
21647,Ta4Be2B6,-0.58884
21648,Ta4BeB3,-0.67086
21649,K2Be4B6O14,-2.65554
21650,Cs4Be16B12O36,-2.71351
21651,Rb4Be16B12O36,-2.71467
21652,Ca4BiB3O10,-2.78983
21653,Cd4BiB3O10,-1.81462
21654,Yb4BiB3O10,-2.94089
21655,Bi4B12O24,-2.28971
21656,Ce18B6C12Br10,-0.95791
21657,La18B6C12Br10,-0.95968
21658,Ca8Mn6B6C2O30,-2.31554
21659,Nb6B6C2,-0.68334
21660,Sc2B3C,-0.69034
21661,Gd2B3C2,-0.4872
21662,Nb8B6C4,-0.63659
21663,Pm2B3C2,-0.3996
21664,Dy2Lu2B3C4,-0.50503
21665,Dy2Tm2B3C4,-0.49587
21666,Er2Lu2B3C4,-0.51884
21667,Er2Tm2B3C4,-0.50428
21668,Ho2Lu2B3C4,-0.50946
21669,Ho2Tm2B3C4,-0.49843
21670,Tm2Lu2B3C4,-0.52334
21671,Lu4B3C4,-0.52605
21672,Tm4B3C4,-0.50894
21673,La18B6C12I10,-0.79504
21674,Ca4B12H4O24,-2.5796
21675,Ca4B12H12O28,-2.29167
21676,Ca4CeB3O10,-3.10681
21677,Ca4DyB3O10,-3.12943
21678,Ca4ErB3O10,-3.13098
21679,Ca4GdB3O10,-3.11369
21680,Ca4HoB3O10,-3.13082
21681,K2Ca8B6O18,-2.90875
21682,Ca4LaB3O10,-3.11859
21683,LiCa4B3N6,-1.22865
21684,Ca4LuB3O10,-3.13515
21685,NaCa4B3N6,-1.14791
21686,Na2Ca8B6O18,-2.89436
21687,Ca4NdB3O10,-3.10534
21688,Ca4PrB3O10,-3.09721
21689,Ca4SmB3O10,-3.11623
21690,Ca4TbB3O10,-3.12646
21691,Ca4TlB3O10,-2.70572
21692,Ca4YB3O10,-3.1225
21693,Ca5B3O9F,-3.14273
21694,Cd2B6Ir8,-0.19991
21695,K4Cd4B12O24,-2.30052
21696,Rb4Cd4B12O24,-2.29387
21697,GdCd4B3O10,-2.13309
21698,Cd5B3O9F,-1.90156
21699,Ce2B6H24,-0.39888
21700,Ce2B6H60N12,-0.48696
21701,Ce2B6O12,-2.8747
21702,Na3Ce2B3O9,-2.75316
21703,Sr10B6Cl2O18,-2.95698
21704,Co2B6Mo6,-0.51528
21705,Ta2Co2B6,-0.57751
21706,V2Co2B6,-0.6365
21707,Co2B6W6,-0.46242
21708,Gd4Co14B6,-0.42326
21709,Cr10B6,-0.43761
21710,Cs4Ge4B12O28,-2.3685
21711,Cs2Sr2B6H24,-0.50632
21712,Cs4B12O20,-2.54613
21713,Cs4Si4B12O28,-2.65498
21714,Cs4B12S20,-0.67159
21715,Cs8K4B12O12F24,-2.99599
21716,Cs6B6Se20,-0.56473
21717,Dy2B6Mo2,-0.62418
21718,Dy4B12O24,-2.8965
21719,Dy2B6W2,-0.57925
21720,Er2B6Mo2,-0.64312
21721,Er4Ni28B12,-0.44548
21722,Er2B6W2,-0.59773
21723,LiEu4B3N6,-1.16814
21724,NaEu4B3N6,-1.12199
21725,Mg20B12O36F4,-2.86781
21726,Sn12B12O28F4,-2.16474
21727,Yb5B3O9F,-3.32382
21728,La2B6Xe2F28,-3.03423
21729,Nd2B6Xe2F28,-3.03643
21730,Li2Nd12B6O26F4,-3.35709
21731,Li8B12O16F12,-2.84218
21732,Nb2Fe2B6,-0.55071
21733,Ta2Fe2B6,-0.56046
21734,V2Fe2B6,-0.61315
21735,Fe2B6W6,-0.43438
21736,Gd2B6Mo2,-0.58548
21737,Yb4GdB3O10,-3.25535
21738,Gd2B6O12,-2.86654
21739,Gd2B6W2,-0.54738
21740,Rb4Ge4B12O28,-2.36143
21741,Ni16Ge4B6,-0.33803
21742,Na4Li4Si4B12H4O32,-2.47752
21743,Na16B24H8O48,-2.31197
21744,Ni4B12H4O24,-1.86988
21745,Sn8B12H4O28,-2.06818
21746,K4Sr4B12H48,-0.48922
21747,La2B6H24,-0.4133
21748,Pr2B6H24,-0.36776
21749,Rb4Sr4B12H48,-0.4877
21750,Y2B6H24,-0.41767
21751,Na12B12H8O28,-2.16453
21752,La2B6H60N12,-0.49304
21753,B12H16N4O20,-1.80033
21754,Na4B12H16O28,-2.00537
21755,Na6B6H8O16,-2.01012
21756,K6B6H16O20,-1.83542
21757,Li24Ho4B12O36,-2.60192
21758,Ho2B6Mo2,-0.63291
21759,Ho2B6W2,-0.59054
21760,Mg2B6Ir8,-0.32841
21761,Mn2B6Ir8,-0.1576
21762,Zn2B6Ir8,-0.26143
21763,Mg4B6Ir10,-0.38844
21764,Sn8B6Ir14,-0.27671
21765,K2Zn2B6O12,-2.37627
21766,K4B12Se4O28,-2.15237
21767,K2Sr8B6O18,-2.87854
21768,KB3S5,-0.64078
21769,K8B12Sb4O32,-2.27875
21770,La2Ni2B6O14,-2.38257
21771,Sr4LaB3O10,-3.07303
21772,LaYb4B3O10,-3.25067
21773,La2B6O12,-2.9106
21774,Na3La2B3O9,-2.78013
21775,Li4B12,-0.24059
21776,Sr4LiB3N6,-1.16571
21777,LiYb4B3N6,-1.30888
21778,Li4B12O20,-2.54525
21779,Sr2Li2B6S12,-0.91721
21780,Li12Pr8B12O36,-2.83341
21781,Na8Li10B6O18,-2.23858
21782,Li24Nd4B12O36,-2.57565
21783,Lu2B6Mo2,-0.65828
21784,Mg4Ni28B12,-0.35829
21785,Mg20Ta4B12O48,-2.82804
21786,Mn2Nb2B6,-0.60371
21787,Ta2Mn2B6,-0.61252
21788,Mn2V2B6,-0.65696
21789,Mn2B6W6,-0.41176
21790,Sc2B6Mo2,-0.71696
21791,Sm2B6Mo2,-0.55043
21792,Tm2B6Mo2,-0.65282
21793,Y2B6Mo2,-0.61472
21794,Yb2B6Mo2,-0.46309
21795,Ni2B6Mo6,-0.50012
21796,B12Pb12N4O40,-1.75144
21797,NaSr4B3N6,-1.13715
21798,Na4B12,-0.02735
21799,Na12B36O60,-2.52209
21800,Na4B12Se4O28,-2.12227
21801,Na3Nd2B3O9,-2.75558
21802,Na3Pr2B3O9,-2.74737
21803,Na18Sc12B18O54,-2.77315
21804,Na3Tb2B3O9,-2.78208
21805,Ta2Nb2B6,-0.76393
21806,Nb4B6,-0.75107
21807,Nd2B6O12,-2.87956
21808,V2Ni2B6,-0.55845
21809,Ni2B6W6,-0.43747
21810,Ni16B12,-0.28981
21811,Yb4SmB3O10,-3.25252
21812,Tl4B12O20,-2.31219
21813,Pr2B6O12,-2.87411
21814,B3SbO6,-2.28167
21815,Sm2B6O12,-2.88765
21816,Tb4B12O24,-2.89373
21817,Y4B12O24,-2.88279
21818,Rb8B12Sb4O32,-2.25559
21819,Rb2Zn8B6O18,-2.07209
21820,Rb12Y8B12O36,-2.77107
21821,Sr6Sc2B6O18,-3.06472
21822,B6Os4,-0.26314
21823,Pm2B3Os2,-0.39629
21824,B6Pd32,-0.21102
21825,Rb4B12S20,-0.65392
21826,U2Re2B6,-0.55477
21827,B3Rh4,-0.372
21828,B6Rh14,-0.2576
21829,Zn10B6Rh14,-0.44212
21830,B6Ru4,-0.33992
21831,Sc2B6Ru4,-0.61077
21832,Tl6B6S20,-0.37167
21833,Sc2B6W2,-0.68124
21834,Si8B24,-0.04253
21835,Sm2B6W2,-0.5028
21836,Ta4B6,-0.74401
21837,Tb2B6W2,-0.56912
21838,Tc14B6,-0.30612
21839,Ti2B6W2,-0.79309
21840,Tm2B6W2,-0.6079
21841,V4B6,-0.80224
21842,B6W2,-0.21933
21843,Y2B6W2,-0.57006
21844,Yb2B6W2,-0.43796
21845,Pr21Fe16B30Te6,-0.57834
21846,Pr21Mn16B30Te6,-0.56394
21847,Ba4Bi8B16O40,-2.36065
21848,Ba4B16O24F8,-2.93581
21849,Ba2Ga2B8H6O20,-2.30525
21850,Ba2B8Sb4O24,-2.31892
21851,Ba8B32O56,-2.75674
21852,Ba10Zn4B8O24F4,-2.85007
21853,Ba14B8S26,-1.43326
21854,Ba14B8Se26,-1.34126
21855,Sc8Be8B32,
21856,Sr2Bi4B8O20,-2.36728
21857,Eu12B8Br2O24,-2.8718
21858,Na18B24Br6O42,-2.37491
21859,La8B8Br10,-1.37224
21860,B12C3,-0.03794
21861,DyErB4C,-0.58401
21862,DyHoB4C,-0.5811
21863,DyYB4C,-0.56896
21864,Dy2B4C,-0.57592
21865,HoErB4C,-0.59025
21866,YErB4C,-0.57707
21867,Er2B4C,-0.59318
21868,YHoB4C,-0.57413
21869,Ho2B4C,-0.58743
21870,Tm2B4C,-0.61373
21871,Y2B4C,-0.5623
21872,Dy3Ni4B4C3,-0.53077
21873,Er3Ni4B4C3,-0.54384
21874,Gd3Ni4B4C3,-0.50742
21875,Ho3Ni4B4C3,-0.53305
21876,Sm3Ni4B4C3,-0.46848
21877,Tb3Ni4B4C3,-0.52191
21878,Tm3Ni4B4C3,-0.54885
21879,Y3Ni4B4C3,-0.52277
21880,Nb7B4C4,-0.62651
21881,Ta7B4C4,-0.66716
21882,Ca4B16,-0.39387
21883,Ca2Co8B8,-0.46301
21884,Ca2B8O12F4,-2.93692
21885,CaNbB4,-0.52671
21886,Ca8B32O56,-2.74261
21887,CaTaB4,-0.5417
21888,Ca2Co5B4,-0.43871
21889,Ca2B4Ir3Rh2,-0.64695
21890,Ca6B8H24O6,-1.10284
21891,Ca10Ni30B8,-0.33972
21892,Cd8B32O56,-2.37122
21893,Cd6B8Pb6O24,-1.88164
21894,Ce4B16,-0.67996
21895,Ce2B8H4Cl2O16,-2.44858
21896,CeCr3B4O12,-2.24662
21897,CeFe3B4O12,-1.95407
21898,Ce2Fe8B8,-0.55598
21899,Ce2B8Ir8,-0.59548
21900,LaCeB4Os2Ru2,-0.53356
21901,LaCeB4Os4,-0.50097
21902,LaCeB4Ru4,-0.56591
21903,CeNdB4Os2Ru2,-0.52481
21904,CeNdB4Ru4,-0.55887
21905,Ce3Sc9B12O36,-3.17521
21906,CePrB4Os2Ru2,-0.52928
21907,Ce2B8Os8,-0.46335
21908,CePrB4Os4,-0.48432
21909,Ce4B16Ru16,-0.56353
21910,Ce2B4IrRh4,-0.74887
21911,Ce2B4IrRu4,-0.63377
21912,Ce2B4Ir2Rh3,-0.75882
21913,Ce2B4Ir3Rh2,-0.76401
21914,Ce2B4Ir5,-0.73705
21915,Ce2Ni5B4,-0.54128
21916,Ce2B4Rh5,-0.73511
21917,Ce4B4Cl5,-1.46602
21918,La4B4Cl5,-1.52913
21919,Nd4B4Cl5,-1.42776
21920,Er2CoB4Ir4,-0.67921
21921,Tm2CoB4Ir4,-0.67441
21922,Co2B8O14,-2.13044
21923,Sc4Co4B16,-0.65732
21924,U4Co4B16,-0.52012
21925,Y4Co4B16,-0.58993
21926,Zr12Co12B48,-1076.63152
21927,Gd3Co11B4,-0.39475
21928,Yb2Fe2Co2B4Ir,-0.49459
21929,Yb2Fe2Co2B4Rh,-0.48438
21930,TaCo2B4,-0.52133
21931,VCo2B4,-0.5706
21932,Yb2Fe2Co3B4,-0.43702
21933,Dy2Co8B8,-0.54228
21934,Dy2Co4B4Ir,-0.59481
21935,Er2Co8B8,-0.5541
21936,Gd2Co8B8,-0.51659
21937,Ho2Co8B8,-0.54604
21938,Ho2Co4B4Ir,-0.59985
21939,La2Co8B8,-0.48334
21940,Lu2Co8B8,-0.56774
21941,Nd2Co8B8,-0.50165
21942,Pm2Co8B8,-0.51262
21943,Pr2Co8B8,-0.48777
21944,Yb2Co4B4Rh,-0.52285
21945,Yb2Co4B4Ru,-0.46861
21946,Sm2Co8B8,-0.52201
21947,Tb2Co8B8,-0.53295
21948,Th2Co8B8,-0.50776
21949,Tm2Co8B8,-0.56077
21950,Y2Co8B8,-0.54696
21951,Eu2Co5B4,-0.39549
21952,Yb2Co5B4,-0.46877
21953,Cr2B8,-0.31868
21954,Dy4Cr4B16,-0.66902
21955,Er4Cr4B16,-0.69364
21956,Gd4Cr4B16,-0.6406
21957,Ho4Cr4B16,-0.68267
21958,Lu4Cr4B16,-0.70694
21959,Mn2CrB4,-0.43833
21960,PmCrB4,-0.36658
21961,Sc8Cr8B32,
21962,Sm4Cr4B16,-0.58734
21963,Tb4Cr4B16,-0.65943
21964,Tm4Cr4B16,-0.69891
21965,U4Cr4B16,-0.58296
21966,Y4Cr4B16,-0.65998
21967,GdCr3B4O12,-2.25385
21968,LaCr3B4O12,-2.25972
21969,Cs2Y2B8H32,-0.4452
21970,Cs2K4B8P2O20,-2.51021
21971,Er4Cu2B8O20,-2.74943
21972,Ho4Cu2B8O20,-2.74599
21973,Lu4Cu2B8O20,-2.75534
21974,Sc4Cu2B8O20,-2.66426
21975,Tm4Cu2B8O20,-2.75451
21976,Dy4B16,-0.60174
21977,DyErB4,-0.59442
21978,Dy4Fe4B16,-0.62919
21979,DyFe3B4O12,-1.96711
21980,Dy2Fe8B8,-0.50679
21981,DyHfB4,-0.80627
21982,DyHoB4,-0.58374
21983,Dy2B8Ir8,-0.55227
21984,Dy4Mn4B16,-0.65698
21985,Dy4B16Mo4,-0.63009
21986,DyNbB4,-0.68164
21987,Dy4Ni4B16,-0.59031
21988,Dy4B16Os4,-0.58515
21989,Dy4Re4B16,-0.59435
21990,Dy2B8Rh8,-0.5946
21991,Dy4B16Ru4,-0.63972
21992,Dy4B16Ru16,-0.50408
21993,DyTaB4,-0.67783
21994,Dy2Tc8B8,-0.41442
21995,DyTmB4,-0.61357
21996,Dy4V4B16,-0.71484
21997,Dy4B16W4,-0.60121
21998,DyYB4,-0.5676
21999,DyZrB4,-0.78657
22000,Dy2Fe5B4,-0.43619
22001,Dy2B4Ir5,-0.71533
22002,Er4B16,-0.59164
22003,Er4Fe4B16,-0.64983
22004,ErFe3B4O12,-1.96841
22005,Er2Fe8B8,-0.47245
22006,Na2Er2B8H32,-0.39913
22007,ErHfB4,-0.83452
22008,HoErB4,-0.60874
22009,ErLuB4,-0.65545
22010,Er4Mn4B16,-0.67949
22011,Er4B16Mo4,-0.642
22012,ErNbB4,-0.70864
22013,Er4Ni4B16,-0.58106
22014,Er4B16Os4,-0.59574
22015,Er4Re4B16,-0.60321
22016,Er4B16Rh4,-0.62928
22017,Er4B16Ru4,-0.65126
22018,Er4B16Ru16,-0.50575
22019,ErTaB4,-0.70765
22020,Er2Tc8B8,-0.41718
22021,ErTmB4,-0.6365
22022,Er4V4B16,-0.73563
22023,Er4B16W4,-0.61357
22024,YErB4,-0.59143
22025,ErZrB4,-0.81372
22026,Er2Fe5B4,-0.45056
22027,Er2B4Ir5,-0.7133
22028,Eu2B8Ir8,-0.50587
22029,Eu2B8O14,-2.69308
22030,Eu2B8Os8,-0.31036
22031,Eu4B16Ru16,-0.35561
22032,Eu2B4Ir3Rh2,-0.64905
22033,Eu2B4PtRh4,-0.65401
22034,B16H16N4O24F4,-2.00815
22035,Na2B8O12F2,-2.62385
22036,Rb4B16O24F4,-2.64696
22037,Na2B8H10O16F4,-2.1635
22038,Sr2B8O12F4,-2.94137
22039,Gd4Fe4B16,-0.60516
22040,Hf8Fe8B32,
22041,Ho2FeB4Ir4,-0.65274
22042,Tm2FeB4Ir4,-0.64447
22043,Lu4Fe4B16,-0.6689
22044,Mg8Fe8B32,
22045,Mn3FeB4,-0.4554
22046,Fe2B8O14,-2.12479
22047,Sc4Fe4B16,-0.68038
22048,U4Fe4B16,-0.55343
22049,Y8Fe8B32,
22050,Yb4Fe4B16,-0.47852
22051,Zr8Fe8B32,
22052,VFe2B4,-0.56248
22053,Gd3Fe9B12O36,-1.95824
22054,HoFe3B4O12,-1.96665
22055,LaFe3B4O12,-1.96996
22056,NdFe3B4O12,-1.95809
22057,PrFe3B4O12,-1.95298
22058,SmFe3B4O12,-1.96567
22059,TbFe3B4O12,-1.9701
22060,YFe3B4O12,-1.96017
22061,YbFe3B4O12,-1.83931
22062,Gd2Fe8B8,-0.51664
22063,Ho2Fe8B8,-0.51274
22064,Ho2Fe4B4Ir,-0.51335
22065,Tm2Fe4B4Ir,-0.51743
22066,Yb2Fe4B4Ir,-0.42285
22067,La2Fe8B8,-0.46017
22068,Nd2Fe8B8,-0.47476
22069,Pa2Fe8B8,-0.49658
22070,Pm2Fe8B8,-0.4725
22071,Pr2Fe8B8,-0.45775
22072,Sm2Fe8B8,-0.48746
22073,Tb2Fe8B8,-0.50665
22074,Th2Fe8B8,-0.43911
22075,Tm2Fe8B8,-0.47985
22076,U2Fe8B8,-0.41412
22077,Y2Fe8B8,-0.50153
22078,Ho2Fe5B4,-0.45053
22079,Lu2Fe5B4,-0.47542
22080,Th2Fe5B4,-0.44121
22081,Tm2Fe5B4,-0.46378
22082,Y2Fe5B4,-0.42825
22083,Yb2Fe5B4,-0.3228
22084,Ga6B8Pt18,-0.40454
22085,Gd4B16,-0.60503
22086,K2Gd2B8H32,-0.41456
22087,Gd2B8Ir8,-0.559
22088,Gd4Mn4B16,-0.63158
22089,Gd4B16Mo4,-0.60703
22090,GdNbB4,-0.65102
22091,Gd4Ni4B16,-0.5735
22092,Gd4B16Os4,-0.57223
22093,Gd4Re4B16,-0.57776
22094,Gd2B8Rh8,-0.58413
22095,Gd4B16Ru4,-0.61509
22096,Gd4B16Ru16,-0.48624
22097,GdTaB4,-0.64636
22098,Gd4V4B16,-0.68753
22099,Gd4B16W4,-0.58189
22100,Gd2B4Ir5,-0.72034
22101,Rb8Ge4B16O36,-2.38475
22102,HfB4H16,-0.30085
22103,K4Sc4B16H64,-0.39937
22104,Na2Sc2B8H32,-0.38195
22105,Np2B8H32,-0.2341
22106,U4B16H64,-0.25966
22107,ZrB4H16,-0.30272
22108,Sc4B16H80N4,-0.36653
22109,Na8B16H32O44,-1.88468
22110,HoHfB4,-0.82446
22111,Hf2B8Ir6,-0.5234
22112,HfNbB4,-0.86609
22113,PmHfB4,-0.68561
22114,HfScB4,-0.93983
22115,HfTaB4,-0.8475
22116,TmHfB4,-0.85573
22117,YHfB4,-0.80408
22118,HfZrB4,-1.00302
22119,Hg8B32O56,-2.20019
22120,Ho4B16,-0.59982
22121,Ho4Mn4B16,-0.67097
22122,Ho4B16Mo4,-0.63502
22123,HoNbB4,-0.69153
22124,Ho4Ni4B16,-0.58836
22125,Ho4B16Os4,-0.59459
22126,Ho4Re4B16,-0.59862
22127,Ho2B8Rh8,-0.59418
22128,Ho4B16Ru4,-0.64671
22129,Ho4B16Ru16,-0.50738
22130,HoTaB4,-0.68727
22131,Ho2Tc8B8,-0.41337
22132,HoTmB4,-0.6271
22133,Ho4V4B16,-0.72941
22134,Ho4B16W4,-0.60846
22135,YHoB4,-0.58122
22136,HoZrB4,-0.80055
22137,Ho2B4Ir5,-0.71775
22138,Ho4Ni2B8O20,-2.65503
22139,In5B4Ir9,-0.22334
22140,La2B4IrRh4,-0.71701
22141,Nd2B4IrRh4,-0.70127
22142,Nd2B4IrRu4,-0.52476
22143,Pr2B4IrRh4,-0.68888
22144,Sm2B4IrRh4,-0.72114
22145,Y2B4IrRh4,-0.73161
22146,Yb2B4IrRh4,-0.72762
22147,Sm2B4IrRu4,-0.54705
22148,Y2B4IrRu4,-0.5698
22149,Sc8B32Ir8,
22150,Y8B32Ir8,
22151,La2B4Ir2Rh3,-0.72562
22152,Nd2B4Ir2Rh3,-0.71126
22153,Pr2B4Ir2Rh3,-0.69545
22154,Sm2B4Ir2Rh3,-0.73052
22155,Y2B4Ir2Rh3,-0.73732
22156,La2B4Ir3Rh2,-0.72886
22157,La2B4Ir3Ru2,-0.63987
22158,Nd2B4Ir3Rh2,-0.71312
22159,Pr2B4Ir3Rh2,-0.69531
22160,Pr2B4Ir3Ru2,-0.60381
22161,Sm2B4Ir3Rh2,-0.73451
22162,Y2B4Ir3Rh2,-0.74194
22163,Yb2B4Ir3Rh2,-0.73408
22164,Y2B4Ir3Ru2,-0.65839
22165,Sc2B8Ir6,-0.57656
22166,Zr2B8Ir6,-0.51837
22167,La2B8Ir8,-0.57323
22168,Nd2B8Ir8,-0.55552
22169,Np2B8Ir8,-0.3116
22170,Pr2B8Ir8,-0.55002
22171,Pu2B8Ir8,-0.24201
22172,Sm2B8Ir8,-0.56351
22173,Tb2B8Ir8,-0.55475
22174,Th2B8Ir8,-0.57664
22175,Y2B8Ir8,-0.55251
22176,La2B4Ir5,-0.70367
22177,Lu2B4Ir5,-0.69184
22178,Nd2B4Ir5,-0.68429
22179,Np2B4Ir5,-0.3331
22180,Pm2B4Ir5,-0.68351
22181,Pr2B4Ir5,-0.6677
22182,Pu2B4Ir5,-0.18817
22183,Sm2B4Ir5,-0.70716
22184,Tb2B4Ir5,-0.71699
22185,Tm2B4Ir5,-0.70375
22186,Y2B4Ir5,-0.70975
22187,Yb2B4Ir5,-0.68483
22188,K8Li8B32O56,-2.5438
22189,K4Rb2B8P2O20,-2.50706
22190,K8B16O28,-2.52938
22191,K6B8P2O20,-2.50733
22192,La4B16,-0.57566
22193,LaNdB4Os2Rh2,-0.60633
22194,LaNdB4Os2Ru2,-0.49299
22195,LaSc3B4O12,-3.18952
22196,LaPrB4Os2Rh2,-0.60315
22197,LaPrB4Os2Ru2,-0.48828
22198,LaSmB4Os2Rh2,-0.61276
22199,LaSmB4Os2Ru2,-0.4994
22200,La2B8Os8,-0.41002
22201,LaPrB4Os4,-0.44543
22202,LaPrB4Ru4,-0.51823
22203,La2B8Ru8,-0.48953
22204,La2Tc8B8,-0.41165
22205,La2Ni5B4,-0.49185
22206,La2B4Rh5,-0.70256
22207,Na4Li4B16O28,-2.52503
22208,LiNbB4,-0.45264
22209,Sr8Li4Sc4B16O40,-2.91706
22210,Rb8Li8B32O56,-2.53729
22211,LiTaB4,-0.44991
22212,LiB4W,-0.29425
22213,Li24B16O36,-2.45212
22214,Lu4B16,-0.56271
22215,Lu4Ni4B16,-0.57376
22216,Lu4B16Os4,-0.59982
22217,Lu6B24Rh24,-0.59169
22218,Lu4B16Ru4,-0.65665
22219,Lu4B16Ru16,-0.50481
22220,Mg4B16,-0.1368
22221,Mg8Mn8B32,
22222,MgB4Mo,-0.34518
22223,MgNbB4,-0.44457
22224,Mg8B32O56,-2.64344
22225,Mg2B8Os6,-0.22662
22226,PmMgB4,-0.19877
22227,MgTaB4,-0.45258
22228,MgB4W,-0.27455
22229,Mg4B8Ru10,-0.35657
22230,Mn4B16,-0.28938
22231,Mn8B32O56,-2.32976
22232,PmMnB4,-0.33124
22233,Sc8Mn8B32,
22234,Sm4Mn4B16,-0.5758
