,composition,Formation Energy (eV/atom)
17928,SmLuGe2Au2,-0.81527
17929,TbLuGe2Au2,-0.81258
17930,TmLuGe2Au2,-0.79221
17931,YLuGe2Au2,-0.8108
17932,NdGe2Au2,-0.54065
17933,PrNdGe2Au2,-0.83447
17934,NdScGe2Au2,-0.78574
17935,NdSmGe2Au2,-0.83928
17936,NdTbGe2Au2,-0.84113
17937,NdTmGe2Au2,-0.82663
17938,NdYGe2Au2,-0.84092
17939,Pm2Ge4Au4,-0.53252
17940,Pr2Ge4Au4,-0.55899
17941,PrScGe2Au2,-0.7847
17942,PrSmGe2Au2,-0.83726
17943,PrTbGe2Au2,-0.83934
17944,PrTmGe2Au2,-0.82556
17945,PrYGe2Au2,-0.83948
17946,SmTbGe2Au2,-0.84211
17947,SmTmGe2Au2,-0.82655
17948,SmYGe2Au2,-0.84156
17949,Sr2Ge4Au4,-0.49916
17950,TbTmGe2Au2,-0.82465
17951,TbYGe2Au2,-0.84103
17952,La2NdZn2Ge4Au2,-0.69545
17953,La2PrZn2Ge4Au2,-0.69668
17954,La3Ge4Au2,-0.83554
17955,La3Zn2Ge4Au2,-0.71
17956,Nd3Ge4Au2,-0.7801
17957,Sr3Ge4Pd2Au2,-0.70555
17958,Pm3Ge4Au2,-0.77807
17959,Pr3Ge4Au2,-0.78495
17960,HfAu2,-0.56386
17961,Hf4Zr4In8Au8,-0.43719
17962,Hf2Pd2Au4,-0.6246
17963,Hf6Zn6Au12,-0.44045
17964,HfZrAu2,-0.53949
17965,Hf8In4Au8,-0.45125
17966,Ho4Hg2Au4,-0.76346
17967,La3In2HgPdAu2,-0.7666
17968,Pr3In2HgPdAu2,-0.72899
17969,K12Hg2Au4,-0.22003
17970,La2Hg2Au4,-0.63832
17971,La4Hg2Au4,-0.77001
17972,Lu4Hg2Au4,-0.75288
17973,Pr3Mg2HgPdAu2,-0.6611
17974,Nd2Hg2Au4,-0.59971
17975,Nd4Hg2Au4,-0.72513
17976,PaHgAu2,-0.30905
17977,Pm4Hg2Au4,-0.73525
17978,Pr4Hg2Au4,-0.71619
17979,HgAu2S2,-0.13355
17980,Sc4Hg2Au4,-0.66983
17981,HgAu2Se2,-0.13178
17982,Sm4Hg2Au4,-0.73884
17983,Sr4Hg2Au4,-0.69498
17984,Tb4Hg2Au4,-0.76124
17985,Th4Hg2Au4,-0.57985
17986,Tm4Hg2Au4,-0.76136
17987,Y4Hg2Au4,-0.76199
17988,Yb4Hg2Au4,-0.83997
17989,La3InHg2PdAu2,-0.73545
17990,Pr3InHg2PdAu2,-0.69381
17991,Pr3MgHg2PdAu2,-0.67102
17992,Pr3TlHg2PdAu2,-0.64285
17993,LaNd2Hg3PdAu2,-0.67519
17994,LaPr2Hg3PdAu2,-0.67221
17995,La2NdHg3PdAu2,-0.68841
17996,La2PrHg3PdAu2,-0.68733
17997,La3Hg3PdAu2,-0.70252
17998,Pr2NdHg3PdAu2,-0.65912
17999,PrNd2Hg3PdAu2,-0.66105
18000,Nd3Hg3PdAu2,-0.66301
18001,Pr3Hg3PdAu2,-0.65725
18002,Sr2YbHg3PdAu2,-0.66319
18003,Yb3Hg3PdAu2,-0.74131
18004,Rb6Hg6Au4,-0.28623
18005,HoAu2,-0.87914
18006,HoInAu2,-0.71568
18007,Tb2HoIn3PtAu2,-0.84466
18008,Y2HoIn3PtAu2,-0.85002
18009,LaHoSi2Au2,-0.8406
18010,LiHoAu2,-0.72542
18011,Ho2Mg2Au4,-0.78318
18012,TbHoSi2Au2,-0.81979
18013,YHoSi2Au2,-0.8199
18014,TbHoAu2,-0.88926
18015,HoTmAu2,-0.90167
18016,YHoAu2,-0.89198
18017,HoZn3Au2,-0.48262
18018,Ho4In2Au4,-0.82853
18019,TbHo2In3PtAu2,-0.84324
18020,Ho2TmIn3PtAu2,-0.8385
18021,YHo2In3PtAu2,-0.84613
18022,Ho8Pb4Au8,-0.77572
18023,Ho4Tl2Au4,-0.74968
18024,Ho2Zn15Au2,-0.27824
18025,Ho3Si4Au2,-0.77648
18026,Ho10Te4Au4,-0.99408
18027,Ho14Te4Au4,-0.83251
18028,K12Na2Au4I2O16,-1.17825
18029,K4In2Au4,-0.31991
18030,La6In6Au12,-0.7183
18031,La4In2Au4,-0.81853
18032,Li2In2Au4,-0.42225
18033,Li2Mg2ZnInAu2,-0.44492
18034,Li2Mg3InAu2,-0.46661
18035,Li2InSnAu2,-0.44524
18036,Li4InPbAu2,-0.44615
18037,Li4InSiAu2,-0.47516
18038,Li4InSnAu2,-0.50781
18039,LuInAu2,-0.69298
18040,Lu4In2Au4,-0.81786
18041,NdInAu2,-0.69554
18042,Nd4In2Au4,-0.78092
18043,PaInAu2,-0.42721
18044,PmInAu2,-0.70458
18045,Pm4In2Au4,-0.79375
18046,PrInAu2,-0.68528
18047,Pr4In2Au4,-0.76907
18048,PuInAu2,-0.40551
18049,Pu4In2Au4,-0.38277
18050,Sc6In6Au12,-0.63498
18051,Sc8In4Au8,-0.74903
18052,SmInAu2,-0.70698
18053,Sm4In2Au4,-0.7991
18054,TbInAu2,-0.72025
18055,Tb4In2Au4,-0.8252
18056,ThInAu2,-0.65198
18057,Th4In2Au4,-0.64144
18058,TmInAu2,-0.7067
18059,Tm4In2Au4,-0.82645
18060,Y6In6Au12,-0.71616
18061,Y4In2Au4,-0.82913
18062,YbInAu2,-0.70171
18063,Yb8In4Au8,-0.83902
18064,Zr8In4Au8,-0.51705
18065,Pr3MgIn2PdAu2,-0.72427
18066,Sr4In8Au8,-0.56089
18067,Pr2NdIn3IrAu2,-0.70873
18068,PrNd2In3IrAu2,-0.71201
18069,Sm3In3IrAu2,-0.72938
18070,TbTm2In3IrAu2,-0.73694
18071,TbY2In3IrAu2,-0.74893
18072,Tb2TmIn3IrAu2,-0.74093
18073,Tb3In3IrAu2,-0.74517
18074,Tm3In3IrAu2,-0.73345
18075,Y3In3IrAu2,-0.7507
18076,Lu3In3Au2,-0.65768
18077,Pr2NdIn3PdAu2,-0.76721
18078,Pr2NdIn3RhAu2,-0.73657
18079,Nd3In3NiAu2,-0.66939
18080,Nd3In3PdAu2,-0.77358
18081,Nd3In3PtAu2,-0.81851
18082,Nd3In3RhAu2,-0.74305
18083,Pr3In3NiAu2,-0.65796
18084,Sm3In3NiAu2,-0.68538
18085,Tb3In3NiAu2,-0.70481
18086,Tm3In3NiAu2,-0.69664
18087,Pr3In3PdAu2,-0.76415
18088,Sc3In3PdAu2,-0.71019
18089,Sm3In3PdAu2,-0.78685
18090,TbY2In3PdAu2,-0.80731
18091,Tb3In3PdAu2,-0.80121
18092,YTm2In3PdAu2,-0.79483
18093,Tm3In3PdAu2,-0.78758
18094,Y3In3PdAu2,-0.81021
18095,Pr3In3PtAu2,-0.80895
18096,Pr3In3RhAu2,-0.73308
18097,Sc3In3PtAu2,-0.74862
18098,SmTb2In3PtAu2,-0.84091
18099,Sm3In3PtAu2,-0.83188
18100,TbTm2In3PtAu2,-0.83591
18101,TbY2In3PtAu2,-0.85138
18102,Tb2TmIn3PtAu2,-0.84089
18103,Tb2YIn3PtAu2,-0.84889
18104,Tb3In3PtAu2,-0.84619
18105,Y2TmIn3PtAu2,-0.84642
18106,YTm2In3PtAu2,-0.83896
18107,Tm3In3PtAu2,-0.83172
18108,Y3In3PtAu2,-0.85383
18109,Yb3In3PtAu2,-0.82723
18110,Sm3In3RhAu2,-0.75766
18111,TbTm2In3RhAu2,-0.76584
18112,TbY2In3RhAu2,-0.77838
18113,Tb2TmIn3RhAu2,-0.7696
18114,Tb3In3RhAu2,-0.77377
18115,YTm2In3RhAu2,-0.76859
18116,Tm3In3RhAu2,-0.76286
18117,Y3In3RhAu2,-0.78049
18118,Sc3In3Au2,-0.61754
18119,La4In16Au8,-0.47386
18120,NaSrIn4Au2,-0.42428
18121,NaYbIn4Au2,-0.4428
18122,PrNd2Si4Ir2Au2,-0.92835
18123,Nd3Si4Ir2Au2,-0.93157
18124,Pr3Si4Ir2Au2,-0.92057
18125,KNaTe2Au2,-0.61179
18126,K2P2Au4,-0.3846
18127,KRbAu2Se2,-0.75247
18128,KRb2Au2,-0.25659
18129,K4Sn2Au4S8,-0.69425
18130,K4Sn2Au4Se8,-0.65756
18131,K4Tl2Au4,-0.28484
18132,K3Au2,-0.27315
18133,La2Au4,-0.81753
18134,LiLaMgAu2,-0.65706
18135,LiLaZnAu2,-0.62491
18136,Li2LaAu2,-0.63339
18137,Li8La2Au4,-0.48655
18138,LaMgAu2,-0.75472
18139,LaMg2Au2,-0.65547
18140,Na6La6Au12,-0.63158
18141,La2Nd2Au4,-0.81617
18142,LaNdSi2Au2,-0.8321
18143,La6Pb6Au12,-0.66572
18144,LaPd3Au2,-0.6119
18145,La2Pr2Au4,-0.80953
18146,LaPrSi2Au2,-0.82897
18147,LaSi2Au2,-0.66232
18148,LaSmSi2Au2,-0.83619
18149,LaTbSi2Au2,-0.84396
18150,LaYSi2Au2,-0.84478
18151,La2Sn2Au4,-0.74421
18152,La2Sn4Au4,-0.62528
18153,La6Tl6Au12,-0.61756
18154,La2Yb2Au4,-0.89041
18155,La4Zn4Au8,-0.66055
18156,LaZn2Au2,-0.57181
18157,LaZn3Au2,-0.51461
18158,La2NdZn2Si4Au2,-0.69928
18159,La4Pb2Au4,-0.81392
18160,La4Pd2Au4,-0.84565
18161,La2PrZn2Si4Au2,-0.69783
18162,La2SmZn2Si4Au2,-0.69945
18163,La4Sn2Au4,-0.86078
18164,La4Tl2Au4,-0.76952
18165,La2Zn15Au2,-0.31285
18166,La6Sb6Au4,-1.07092
18167,La3Zn2Si4Au2,-0.70627
18168,Li2Lu2Au4,-0.74498
18169,Li6Mg6Au12,-0.58197
18170,SrLiMgAu2,-0.62537
18171,LiPdAu2,-0.3998
18172,LiPuAu2,-0.48779
18173,LiScAu2,-0.69287
18174,Li6Sn6Au12,-0.38996
18175,SrLiZnAu2,-0.59019
18176,LiTmAu2,-0.73269
18177,Li2Y2Au4,-0.74696
18178,Li6Zn6Au12,-0.4297
18179,Na2Li4Au4,-0.45825
18180,Li2NdAu2,-0.61199
18181,Li2PmAu2,-0.61622
18182,Li2PrAu2,-0.6099
18183,SrLi2Au2,-0.5987
18184,Li2ThAu2,-0.5316
18185,Li3Nd2Au2,-0.47564
18186,Li3Pm2Au2,-0.4818
18187,Li3Pr2Au2,-0.4722
18188,Li3Zn2Au2,-0.44068
18189,Li3Zn4Au2,-0.37568
18190,Li4MgSiAu2,-0.45154
18191,Li4SiPbAu2,-0.4415
18192,Li8Pr2Au4,-0.47329
18193,Li4SiSbAu2,-0.52109
18194,Li4SnSbAu2,-0.5454
18195,Li4SiSnAu2,-0.4973
18196,Li4ZnSiAu2,-0.45425
18197,Sr2Li8Au4,-0.47923
18198,LuAu2,-0.8907
18199,LuMgAu2,-0.78574
18200,Lu8Pb4Au8,-0.75311
18201,Lu10Sb2Au4,-0.76453
18202,Lu10Te4Au4,-0.9655
18203,NdMgAu2,-0.73505
18204,Mg2Au4S8O32,-1.22636
18205,MgPaAu2,-0.44558
18206,Mg2Pd10Au4,-0.30763
18207,PmMgAu2,-0.74245
18208,PrMgAu2,-0.72744
18209,Mg6Sc6Au12,-0.74923
18210,Sm2Mg2Au4,-0.74622
18211,SrMgZnAu2,-0.59282
18212,TbMgAu2,-0.77676
18213,ThMgAu2,-0.67388
18214,Th4Mg2Au4,-0.57252
18215,TmMgAu2,-0.78675
18216,Y6Mg6Au12,-0.77679
18217,MgZnAu2,-0.41953
18218,Mg6Zr6Au12,-0.60591
18219,SrMg2Au2,-0.6349
18220,Mg3PdAu2,-0.64271
18221,Sm3Mg3ZnAu2,-0.52627
18222,Tm3Mg3ZnAu2,-0.53895
18223,MnAu2,-0.11314
18224,MnPdAu2,-0.19414
18225,MnPd6Au2,-0.14085
18226,Na2Au4,-0.36863
18227,NaPrAu2,-0.59277
18228,NaYbSi2Au2,-0.5412
18229,NaTlTe2Au2,-0.38043
18230,NaYbAu2,-0.65935
18231,Na2Zn4Au4,-0.30021
18232,Na2Zn8Au4,-0.24822
18233,Na4Zn2Au4,-0.31454
18234,Na3Pb2Au2,-0.27218
18235,Na3Tl4Au2,-0.2046
18236,NbAu2,-0.11607
18237,Ta2NbAu2,-0.15526
18238,Nb3Au2,-0.15036
18239,NdAu2,-0.76163
18240,NdPbAu2,-0.61658
18241,Pr2Nd2Au4,-0.80036
18242,PrNdSi2Au2,-0.80891
18243,NdSi2Au2,-0.6159
18244,NdSmSi2Au2,-0.81527
18245,NdYSi2Au2,-0.82126
18246,Nd2Sn2Au4,-0.70804
18247,NdZn3Au2,-0.49871
18248,Nd4Pb2Au4,-0.75753
18249,Nd4Pd2Au4,-0.81251
18250,PrNd2Si4Rh2Au2,-0.94157
18251,PrNd2Si4Ru2Au2,-0.85154
18252,Nd4Tl2Au4,-0.72086
18253,Nd2Zn15Au2,-0.3046
18254,Nd3Si4Rh2Au2,-0.94471
18255,Nd3Si4Ru2Au2,-0.85314
18256,Nd6Sb6Au4,-0.98847
18257,Nd3Si4Au2,-0.80693
18258,Nd16Au8O36,-2.40434
18259,Tm3Zn3NiAu2,-0.62167
18260,Si7Ni4Au2,-0.32697
18261,NpAu2,-0.25862
18262,NpSi2Au2,-0.21504
18263,Au4Se6O20,-0.48517
18264,Au4Se8O22,-0.57519
18265,Sr2Au4S8O32,-1.31819
18266,Au4O6,-0.08672
18267,Pb2Au4O8,-0.53209
18268,Rb2Au4O8,-0.522
18269,Sr2Au4O8,-1.12641
18270,Sr5Au2O8,-2.02331
18271,Sm16Au8O36,-2.44226
18272,Rb2P2Au4,-0.41294
18273,P4Pb2Au4,-0.13748
18274,SrYbP2Au2,-0.94494
18275,Tl2P4Au4,-0.15795
18276,P6Au4,-0.11598
18277,PaAu2,-0.48785
18278,PaPbAu2,-0.27721
18279,PaSnAu2,-0.41068
18280,PaTe4Au2,-0.35285
18281,PaTlAu2,-0.27314
18282,Pa2Zn15Au2,-0.16857
18283,Pb8Au16,-0.07099
18284,PmPbAu2,-0.6176
18285,Pm4Pb2Au4,-0.76543
18286,PrPbAu2,-0.61493
18287,Pr4Pb2Au4,-0.75023
18288,Pu4Pb2Au4,-0.36269
18289,Sc4Pb2Au4,-0.6607
18290,Sm4Pb2Au4,-0.76731
18291,Y8Sn4Pb4Au8,-0.77855
18292,Sr4Pb2Au4,-0.6869
18293,Tb8Pb4Au8,-0.77986
18294,ThPbAu2,-0.54425
18295,Th4Pb2Au4,-0.58712
18296,Tm8Pb4Au8,-0.76724
18297,Y8Pb4Au8,-0.7818
18298,Yb8Pb4Au8,-0.82658
18299,RbPb2Au2,-0.22365
18300,Pm2Pd2Au4,-0.71504
18301,Pm4Pd2Au4,-0.82729
18302,Pr2Pd2Au4,-0.70919
18303,Pr4Pd2Au4,-0.79855
18304,Pu3PdAu2,-0.39761
18305,Sm4Pd2Au4,-0.83505
18306,Ti2Pd2Au4,-0.44773
18307,ZnPdAu2,-0.29648
18308,Zr2Pd2Au4,-0.61509
18309,Pr3Si4Pd2Au2,-0.86027
18310,Sr3Si4Pd2Au2,-0.70445
18311,Zr2Pd4Au4,-0.57625
18312,Pm2Pd6Au4,-0.57439
18313,SrPd3Au2,-0.48553
18314,Sc2Pd10Au4,-0.48231
18315,Tm2Pd10Au4,-0.50951
18316,ZnPd6Au2,-0.1919
18317,ThPd8Au2,-0.43121
18318,Pm2Au4,-0.80856
18319,PmSi2Au2,-0.61167
18320,PmSnAu2,-0.69789
18321,YbPmAu2,-0.89399
18322,Pm4Zn4Au8,-0.64491
18323,Pm4Tl2Au4,-0.73024
18324,Pm2Zn15Au2,-0.30373
18325,Pm3Si4Au2,-0.81315
18326,Pr2Au4,-0.76364
18327,PrSi2Au2,-0.61974
18328,PrSmSi2Au2,-0.81283
18329,PrYSi2Au2,-0.81976
18330,Pr2Sn2Au4,-0.70442
18331,PrZn3Au2,-0.49713
18332,Pr4Tl2Au4,-0.71254
18333,Pr2Zn15Au2,-0.30531
18334,Pr3Si4Rh2Au2,-0.93415
18335,Pr3Si4Ru2Au2,-0.84497
18336,Pr6Sb6Au4,-0.9931
18337,Pr3Si4Au2,-0.80251
18338,SrPt3Au2,-0.50514
18339,PuAu2,-0.49716
18340,PuScAu2,-0.60951
18341,PuSi2Au2,-0.37017
18342,PuSnAu2,-0.42388
18343,Pu4Tl2Au4,-0.32376
18344,Rb4Sb4Au8,-0.34611
18345,Rb2Ta2Au4Se8,-0.63555
18346,Rb2Zn2Au4,-0.26721
18347,Rb2Au2SeS,-0.76269
18348,Rb2ZrTe4Au2,-0.76453
18349,ScRhAu2,-0.67898
18350,Sm3Si4Rh2Au2,-0.95697
18351,Au4S2,-0.07082
18352,Tl4Sn2Au4S8,-0.33726
18353,Sm6Sb6Au4,-0.97422
18354,ScAu2,-0.81985
18355,Y4Sc4Sn8Au8,-0.80779
18356,Sc4Tl2Au4,-0.6475
18357,SmSi2Au2,-0.60159
18358,SmTbSi2Au2,-0.82417
18359,SmYSi2Au2,-0.82214
18360,SrSi2Au2,-0.49524
18361,TbSi2Au2,-0.57054
18362,TbYSi2Au2,-0.82727
18363,ThSi2Au2,-0.55663
18364,YSi2Au2,-0.56408
18365,YbSi2Au2,-0.52995
18366,Sm3Si4Au2,-0.80777
18367,Tb3Si4Au2,-0.79949
18368,Tm3Si4Au2,-0.74592
18369,Y3Si4Au2,-0.79968
18370,SmAu2,-0.81932
18371,SmZn3Au2,-0.49844
18372,Sm4Tl2Au4,-0.7332
18373,Sm2Zn15Au2,-0.3004
18374,Th2Sn2Au4,-0.66527
18375,Th4Sn2Au4,-0.67109
18376,Y2Sn2Au4,-0.69821
18377,Y8Sn4Au8,-0.84584
18378,YbSnAu2,-0.69456
18379,Yb4Sn2Au4,-0.86809
18380,Sr2Sn4Au4,-0.56065
18381,Sn6Au4,-0.15707
18382,Sr4Sn10Au4,-0.50214
18383,Sr2Au4,-0.73876
18384,SrZn2Au2,-0.52392
18385,Sr4Tl2Au4,-0.65612
18386,Sr9Au6,-0.67398
18387,Sr10Au4,-0.50863
18388,Ta3Au2,-0.1483
18389,Tb2Au4,-0.86448
18390,TbYAu2,-0.88498
18391,TbZn3Au2,-0.49269
18392,Tb4Tl2Au4,-0.75064
18393,Tb2Zn15Au2,-0.28962
18394,Th10Tc4Au4,-0.39237
18395,Tm10Te4Au4,-0.98105
18396,Y10Te4Au4,-1.01343
18397,Zr2Te6Au4,-0.47365
18398,ThAu2,-0.72152
18399,YThAu2,-0.7523
18400,ThZn3Au2,-0.44472
18401,Th4Tl2Au4,-0.56572
18402,Th2Zn15Au2,-0.27548
18403,TiAu2,-0.42257
18404,Ti6Zn6Au12,-0.352
18405,Tm4Tl2Au4,-0.74318
18406,Y4Tl2Au4,-0.75282
18407,Yb4Tl2Au4,-0.79541
18408,TmAu2,-0.88886
18409,UAu2,-0.27781
18410,V3Au2,-0.08015
18411,Y2Au4,-0.86201
18412,YZn3Au2,-0.49545
18413,Y2Zn15Au2,-0.28873
18414,Yb2Au4,-0.82242
18415,YbZn3Au2,-0.49441
18416,Zr6Zn6Au12,-0.46866
18417,ZrAu2,-0.57843
18418,K24Sn8Au42,-0.36182
18419,Ba2Ge2Au6,-0.53883
18420,Ba2In6Au6,-0.49938
18421,BaPd2Au3,-0.5064
18422,Ba2Si2Au6,-0.56304
18423,Ba2Zn4Au6,-0.5194
18424,Ba4Ga10Au6,-0.55212
18425,Ba4Ge10Au6,-0.4784
18426,Ba4Zn2Au6,-0.65794
18427,Ba8Ge40Au6,-0.31898
18428,Ba8Si40Au6,-0.28871
18429,Ba14Au6,-0.47081
18430,Be2Au6,-0.1103
18431,CaBeAu3,-0.49393
18432,Pm2Be2Au6,-0.55817
18433,CsK2Bi2Au3,-0.39245
18434,CsRb2Bi2Au3,-0.38391
18435,Cs3Bi2Au3,-0.39182
18436,K2RbBi2Au3,-0.38112
18437,K3Bi2Au3,-0.37425
18438,Rb3Bi2Au3,-0.36619
18439,Ce6Bi8Au6,-0.66231
18440,Gd6Bi8Au6,-0.69442
18441,La6Bi8Au6,-0.82888
18442,Nd6Bi8Au6,-0.73052
18443,Pm6Bi8Au6,-0.71949
18444,Pr6Bi8Au6,-0.7408
18445,Sm6Bi8Au6,-0.70702
18446,Ca8Ga8Au24,-0.58276
18447,Ca2Si2Au6,-0.52949
18448,Ca4Ga10Au6,-0.53744
18449,Ca8In16Au12,-0.54178
18450,Ca2ZnAu3,-0.68851
18451,Ca12In4Au12,-0.75871
18452,Ca4PdAu3,-0.78833
18453,Ca10Au6,-0.68856
18454,Ca14Au6,-0.57843
18455,Cd2Au6,-0.13393
18456,Mg2CdAu3,-0.4712
18457,Mg2Sc2CdAu3,-0.6267
18458,Y3Cd2InAu3,-0.70226
18459,K2Cd4Au6,-0.25328
18460,K6Cd4Au6,-0.28166
18461,Cd2Pd3Au3,-0.28751
18462,Rb2Cd4Au6,-0.25474
18463,DyEr2Cd3Au3,-0.65651
18464,Gd2DyCd3Au3,-0.6636
18465,DyHo2Cd3Au3,-0.65909
18466,Tb2DyCd3Au3,-0.6626
18467,Dy2ErCd3Au3,-0.65891
18468,GdDy2Cd3Au3,-0.66182
18469,Dy2HoCd3Au3,-0.66004
18470,Dy2YCd3Au3,-0.66366
18471,Gd2ErCd3Au3,-0.66099
18472,Ho2ErCd3Au3,-0.65683
18473,Tb2ErCd3Au3,-0.65995
18474,Y2ErCd3Au3,-0.66409
18475,TbEr2Cd3Au3,-0.65693
18476,GdTb2Cd3Au3,-0.66388
18477,GdY2Cd3Au3,-0.66713
18478,Gd2HoCd3Au3,-0.66235
18479,Gd2TbCd3Au3,-0.6649
18480,Gd2YCd3Au3,-0.66631
18481,Y2HoCd3Au3,-0.66533
18482,TbHo2Cd3Au3,-0.65967
18483,LaPr2Cd3Au3,-0.65181
18484,La2PrCd3Au3,-0.66312
18485,Pr2NdCd3Au3,-0.64276
18486,PrNd2Cd3Au3,-0.6448
18487,TbY2Cd3Au3,-0.66721
18488,Tb2YCd3Au3,-0.66536
18489,Cd10Au6,-0.16842
18490,Ce2Au6,-0.61373
18491,Ce4Ga10Au6,-0.596
18492,Ce4Sn12Au6,-0.47034
18493,Ce6Sb8Au6,-0.81446
18494,PrCo4Au3O12,-0.58202
18495,Cs4Ga8Au12,-0.32003
18496,Cs2Ge2Au6,-0.25675
18497,CsK2P2Au3,-0.5093
18498,CsK2Sb2Au3,-0.49429
18499,CsRb2P2Au3,-0.50336
18500,CsRb2Sb2Au3,-0.48594
18501,CsAu3SeS,-0.49912
18502,CsAu3S2,-0.51142
18503,CsAu3Se2,-0.48538
18504,Cs2Si2Au6,-0.29547
18505,CsTe2Au3,-0.41807
18506,Cs2Sb4Au3,-0.31925
18507,Cs4Tl2Au6,-0.28271
18508,Cs3P2Au3,-0.51039
18509,Cs3Sb2Au3,-0.49554
18510,La2CuAu3,-0.69881
18511,Pr2CuAu3,-0.65691
18512,Pr4CuAu3,-0.63064
18513,Sc2CuAu3,-0.69598
18514,Th2CuAu3,-0.60825
18515,Cu2Pd3Au3,-0.12042
18516,Dy2Au6,-0.72542
18517,Dy6Sb8Au6,-0.81685
18518,Dy4PdAu3,-0.901
18519,Dy4PtAu3,-0.99352
18520,Er2Au6,-0.72898
18521,Ho2ErZn3Au3,-0.69192
18522,ErTm2Zn3Au3,-0.69418
18523,Er2TmZn3Au3,-0.69413
18524,Er6Sb8Au6,-0.78516
18525,Er4PdAu3,-0.91718
18526,Eu2Ga6Au6,-0.50964
18527,Eu2In6Au6,-0.47677
18528,Eu4In10Au6,-0.52349
18529,Eu4Sn4Au6,-0.68577
18530,Eu14Au6,-0.55062
18531,La2Au6F24,-1.88453
18532,Sb4Au6F36,-1.69906
18533,K2Rb2Ga2Au6,-0.3161
18534,K4Ga2Au6,-0.33094
18535,La2GaAu3,-0.82236
18536,Nd2GaAu3,-0.78179
18537,Pa2GaAu3,-0.4687
18538,Pr2GaAu3,-0.77527
18539,Yb8Ga8Au24,-0.65803
18540,Ga8Au12,-0.19392
18541,K6Ga4Au6,-0.29397
18542,Rb4Ga8Au12,-0.33181
18543,Sr2Ga6Au6,-0.50062
18544,La4Ga10Au6,-0.68512
18545,Nd4Ga10Au6,-0.64137
18546,Pm4Ga10Au6,-0.63361
18547,Pr4Ga10Au6,-0.64979
18548,Sm4Ga10Au6,-0.62259
18549,Tb4Ga10Au6,-0.58894
18550,Th4Ga10Au6,-0.57558
18551,Y4Ga10Au6,-0.58642
18552,Yb4Ga10Au6,-0.59126
18553,Yb2Ga14Au6,-0.37757
18554,Gd2Au6,-0.69923
18555,SmGd2In3Au3,-0.75472
18556,Gd6Sb8Au6,-0.8523
18557,KGeAu3,-0.24642
18558,Na8Ge8Au24,-0.24457
18559,Sr2Ge2Au6,-0.52727
18560,Pm2Ge4Au6,-0.45282
18561,Hf2Au6,-0.48208
18562,Hf2NiAu3,-0.57273
18563,Hf2PdAu3,-0.69278
18564,Hf2PtAu3,-0.76454
18565,Hf2RhAu3,-0.68506
18566,Ho2Au6,-0.72809
18567,HoTm2Zn3Au3,-0.69089
18568,Ho2TmZn3Au3,-0.69209
18569,Ho6Sb8Au6,-0.79998
18570,Ho4PdAu3,-0.90966
18571,Ho4PtAu3,-1.003
18572,In2Au6,-0.12873
18573,K2Rb2In2Au6,-0.33292
18574,K4In2Au6,-0.3414
18575,Rb4In2Au6,-0.3238
18576,Sr2In2Sn4Au6,-0.45307
18577,Y3MgIn2Au3,-0.75198
18578,Rb2In4Au6,-0.30059
18579,Sr2In4Sn2Au6,-0.47303
18580,Tm3ZnIn2Au3,-0.72414
18581,K2In6Au6,-0.31118
18582,Sr2In6Au6,-0.48475
18583,Yb4In10Au6,-0.53589
18584,Pm4IrAu3,-0.80289
18585,K2Pb6Au6,-0.20364
18586,KRbAu3,-0.32625
18587,K2Rb2Tl2Au6,-0.28697
18588,KAu3S2,-0.44823
18589,KAu3Se2,-0.43594
18590,KSiAu3,-0.29817
18591,K2Sn6Au6,-0.28996
18592,K2Zn4Au6,-0.31403
18593,K2Au3,-0.34789
18594,K2RbP2Au3,-0.49978
18595,K2RbSb2Au3,-0.48124
18596,K4Tl2Au6,-0.29256
18597,K3P2Au3,-0.49314
18598,K3Sb2Au3,-0.47258
18599,K10Au6O4,-0.78586
18600,La2Au6,-0.69704
18601,LaPd2Au3,-0.59764
18602,La4Zn2Au6,-0.76408
18603,La6Pd4Au6,-0.84635
18604,La6Sb8Au6,-0.9679
18605,LiAu3,-0.36037
18606,Na4Li2Au6,-0.43267
18607,Li2Pd4Au6,-0.29434
18608,Li2Sn8Au6,-0.27852
18609,LiZrTe4Au3,-0.51517
18610,Li4Au3,-0.51997
18611,Li5Au3,-0.49404
18612,Lu2Au6,-0.72469
18613,Lu6Sb8Au6,-0.72285
18614,Mg2Au6,-0.39962
18615,Mg2Pd3Au3,-0.54532
18616,PuMg2Au3,-0.53859
18617,Mg10Au6,-0.5122
18618,PrMn4Au3O12,-0.9952
18619,Na8Si8Au24,-0.27166
18620,Na7Au3O8,-1.0275
18621,NbTe4Au3,-0.26011
18622,Nd2Au6,-0.67461
18623,Nd4Sn12Au6,-0.50399
18624,Nd6Sb8Au6,-0.87902
18625,PrPd4Au3O12,-0.71347
18626,Rb10Au6O4,-0.74364
18627,P11Au3,-0.04804
18628,Rb3P2Au3,-0.48748
18629,Sn2P14Au6,-0.10661
18630,PaAu3,-0.39209
18631,Rb4Pb2Au6,-0.30701
18632,Sb2Pb4Au6,-0.09472
18633,PdAu3,-0.07657
18634,Pm4PdAu3,-0.83042
18635,Sm4PdAu3,-0.84278
18636,Tb4PdAu3,-0.8923
18637,Tm4PdAu3,-0.92191
18638,Zr2PdAu3,-0.67305
18639,Pm6Pd4Au6,-0.82437
