,composition,Formation Energy (eV/atom)
18553,Yb2Ga14Au6,-0.38081
18554,Gd2Au6,-0.70684
18555,SmGd2In3Au3,-0.75875
18556,Gd6Sb8Au6,-0.85881
18557,KGeAu3,-0.24671
18558,Na8Ge8Au24,-0.25005
18559,Sr2Ge2Au6,-0.53708
18560,Pm2Ge4Au6,-0.46018
18561,Hf2Au6,-0.48649
18562,Hf2NiAu3,-0.56917
18563,Hf2PdAu3,-0.69632
18564,Hf2PtAu3,-0.77044
18565,Hf2RhAu3,-0.68998
18566,Ho2Au6,-0.73129
18567,HoTm2Zn3Au3,-0.68889
18568,Ho2TmZn3Au3,-0.69035
18569,Ho6Sb8Au6,-0.80521
18570,Ho4PdAu3,-0.91287
18571,Ho4PtAu3,-1.00607
18572,In2Au6,-0.1367
18573,K2Rb2In2Au6,-0.32868
18574,K4In2Au6,-0.33612
18575,Rb4In2Au6,-0.31767
18576,Sr2In2Sn4Au6,-0.46284
18577,Y3MgIn2Au3,-0.75444
18578,Rb2In4Au6,-0.31081
18579,Sr2In4Sn2Au6,-0.47343
18580,Tm3ZnIn2Au3,-0.72425
18581,K2In6Au6,-0.31581
18582,Sr2In6Au6,-0.48594
18583,Yb4In10Au6,-0.54385
18584,Pm4IrAu3,-0.8043
18585,K2Pb6Au6,-0.20206
18586,KRbAu3,-0.32941
18587,K2Rb2Tl2Au6,-0.2824
18588,KAu3S2,-0.44605
18589,KAu3Se2,-0.43417
18590,KSiAu3,-0.28954
18591,K2Sn6Au6,-0.29621
18592,K2Zn4Au6,-0.31143
18593,K2Au3,-0.35221
18594,K2RbP2Au3,-0.5073
18595,K2RbSb2Au3,-0.48402
18596,K4Tl2Au6,-0.28738
18597,K3P2Au3,-0.50267
18598,K3Sb2Au3,-0.4755
18599,K10Au6O4,-0.79303
18600,La2Au6,-0.70004
18601,LaPd2Au3,-0.58764
18602,La4Zn2Au6,-0.77045
18603,La6Pd4Au6,-0.8457
18604,La6Sb8Au6,-0.96665
18605,LiAu3,-0.36766
18606,Na4Li2Au6,-0.43962
18607,Li2Pd4Au6,-0.29592
18608,Li2Sn8Au6,-0.28244
18609,LiZrTe4Au3,-0.51526
18610,Li4Au3,-0.52379
18611,Li5Au3,-0.50014
18612,Lu2Au6,-0.72623
18613,Lu6Sb8Au6,-0.7285
18614,Mg2Au6,-0.40757
18615,Mg2Pd3Au3,-0.55072
18616,PuMg2Au3,-0.54299
18617,Mg10Au6,-0.52282
18618,PrMn4Au3O12,-0.997
18619,Na8Si8Au24,-0.27731
18620,Na7Au3O8,-1.03958
18621,NbTe4Au3,-0.27182
18622,Nd2Au6,-0.6752
18623,Nd4Sn12Au6,-0.50832
18624,Nd6Sb8Au6,-0.88159
18625,PrPd4Au3O12,-0.72497
18626,Rb10Au6O4,-0.75215
18627,P11Au3,-0.04016
18628,Rb3P2Au3,-0.49107
18629,Sn2P14Au6,-0.11044
18630,PaAu3,-0.39229
18631,Rb4Pb2Au6,-0.31048
18632,Sb2Pb4Au6,-0.09216
18633,PdAu3,-0.08338
18634,Pm4PdAu3,-0.83298
18635,Sm4PdAu3,-0.84388
18636,Tb4PdAu3,-0.89511
18637,Tm4PdAu3,-0.92468
18638,Zr2PdAu3,-0.67786
18639,Pm6Pd4Au6,-0.82259
18640,SrPd2Au3,-0.51224
18641,Pm4PtAu3,-0.92046
18642,Pm4RhAu3,-0.81342
18643,Pr2Au6,-0.66321
18644,Pr4Sn12Au6,-0.51747
18645,Pr2ZnAu3,-0.72447
18646,Pr6Sb8Au6,-0.88972
18647,Pr4RhAu3,-0.77148
18648,Sm4PtAu3,-0.93213
18649,Tb4PtAu3,-0.98708
18650,Zr2PtAu3,-0.74509
18651,Pu2SnAu3,-0.4772
18652,RbAu3S2,-0.47452
18653,Rb8Sb16Au24S40,-0.38537
18654,RbAu3Se2,-0.45674
18655,Rb2Si2Au6,-0.28368
18656,Rb2Sn6Au6,-0.277
18657,RbTe2Au3,-0.38301
18658,Rb2Au3,-0.3088
18659,Rb4Tl2Au6,-0.2698
18660,Rb3Sb2Au3,-0.46873
18661,Zr2RhAu3,-0.6584
18662,Sm6Sb8Au6,-0.86691
18663,Tb6Sb8Au6,-0.83657
18664,Tm6Sb8Au6,-0.76596
18665,Y6Sb8Au6,-0.82931
18666,Sc2Au6,-0.65195
18667,Te12Au6Se8,-0.10773
18668,Sr2Si2Au6,-0.58418
18669,TlSiAu3,-0.06932
18670,Sm2Au6,-0.69564
18671,Yb4Sn4Au6,-0.75822
18672,Tl2Sn6Au6,-0.15759
18673,Sr14Au6,-0.53212
18674,TaTe4Au3,-0.23462
18675,Tb2Au6,-0.72267
18676,VTe4Au3,-0.16149
18677,Th2Au6,-0.62854
18678,Th4Zn2Au6,-0.66375
18679,Tm2Au6,-0.73062
18680,Y2Au6,-0.71786
18681,Yb2Au6,-0.69096
18682,Yb4Au6,-0.90276
18683,Yb10Au6,-0.82648
18684,Yb14Au6,-0.69399
18685,Zn4Au12,-0.14458
18686,Zr2Au6,-0.50343
18687,BaCd2Au4,-0.43665
18688,Ba2Ga8Au8,-0.44979
18689,BaSn12Au4,-0.23606
18690,CaBiAu4,-0.4383
18691,EuBiAu4,-0.45689
18692,La2SnBiAu4,-0.74074
18693,BiPbAu4,-0.06885
18694,Cs2Bi8Au8,-0.18987
18695,Rb2Bi8Au8,-0.17684
18696,CaCd2Au4,-0.44571
18697,CaDyCd2Au4,-0.62941
18698,CaErCd2Au4,-0.62915
18699,CaGdCd2Au4,-0.62645
18700,CaHoCd2Au4,-0.62948
18701,CaSmCd2Au4,-0.62001
18702,CaTbCd2Au4,-0.6288
18703,CaYbCd2Au4,-0.63354
18704,CaCeAu4,-0.73711
18705,CaLaAu4,-0.76978
18706,CaNdAu4,-0.74268
18707,CaPd2Au4,-0.42872
18708,CaZn2Au4,-0.46229
18709,Ca6Au8,-0.78955
18710,Ca3Ga2Au4,-0.73032
18711,Ca3Zn2Au4,-0.67147
18712,Ca10Au8,-0.77257
18713,Y2CdInAu4,-0.69965
18714,K4Cd2Au8S8,-0.58696
18715,La2CdSnAu4,-0.73214
18716,Mg5CdAu4,-0.51692
18717,CeCd2Au4,-0.49542
18718,CeEuCd2Au4,-0.61154
18719,LaCeCd2Au4,-0.66665
18720,CeNdCd2Au4,-0.65392
18721,CePrCd2Au4,-0.65095
18722,CeSmCd2Au4,-0.6579
18723,YbCeCd2Au4,-0.66083
18724,DyErCd2Au4,-0.67862
18725,GdDyCd2Au4,-0.67563
18726,DyHoCd2Au4,-0.67938
18727,SmDyCd2Au4,-0.67155
18728,TbDyCd2Au4,-0.67974
18729,DyTmCd2Au4,-0.67718
18730,DyYCd2Au4,-0.67932
18731,YbDyCd2Au4,-0.67916
18732,DyZrCd2Au4,-0.56989
18733,GdErCd2Au4,-0.67439
18734,HoErCd2Au4,-0.67831
18735,NdErCd2Au4,-0.66275
18736,TbErCd2Au4,-0.67858
18737,ErTmCd2Au4,-0.67623
18738,YErCd2Au4,-0.67837
18739,YbErCd2Au4,-0.67782
18740,ErZrCd2Au4,-0.56953
18741,YbEuCd2Au4,-0.63195
18742,GdHoCd2Au4,-0.67565
18743,NdGdCd2Au4,-0.66205
18744,PrGdCd2Au4,-0.65856
18745,GdTbCd2Au4,-0.67608
18746,GdTmCd2Au4,-0.67292
18747,GdYCd2Au4,-0.67533
18748,YbGdCd2Au4,-0.67102
18749,GdZrCd2Au4,-0.5624
18750,SmHoCd2Au4,-0.67102
18751,TbHoCd2Au4,-0.67921
18752,HoTmCd2Au4,-0.67667
18753,YHoCd2Au4,-0.67894
18754,YbHoCd2Au4,-0.67885
18755,HoZrCd2Au4,-0.57029
18756,PrNdCd2Au4,-0.64808
18757,NdTbCd2Au4,-0.66479
18758,NdTmCd2Au4,-0.66082
18759,YbNdCd2Au4,-0.6637
18760,PmCd2Au4,-0.48726
18761,PrSmCd2Au4,-0.65383
18762,SmTbCd2Au4,-0.6718
18763,SmTmCd2Au4,-0.66792
18764,SmYCd2Au4,-0.67079
18765,YbSmCd2Au4,-0.67044
18766,SrCd2Au4,-0.46166
18767,TbTmCd2Au4,-0.67714
18768,TbYCd2Au4,-0.67933
18769,YbTbCd2Au4,-0.67873
18770,TbZrCd2Au4,-0.56989
18771,YTmCd2Au4,-0.67703
18772,YbTmCd2Au4,-0.677
18773,YbYCd2Au4,-0.67865
18774,Cs3Cd4Au4,-0.24014
18775,Rb3Cd4Au4,-0.24285
18776,KCd6Au4,-0.22244
18777,RbCd6Au4,-0.21028
18778,Cd9Au4,-0.16102
18779,CeGe2Au4,-0.4129
18780,LaCeSn2Au4,-0.74383
18781,La2CeSi4Au4,-0.77781
18782,La3CeAu4,-0.81463
18783,CeNdSn2Au4,-0.72335
18784,CeNd3Au4,-0.80145
18785,CePrSn2Au4,-0.72439
18786,CePr3Au4,-0.78945
18787,CeSi2Au4,-0.49759
18788,CeZn2Au4,-0.51687
18789,Ce2NdSi4Au4,-0.7533
18790,Ce2PrSi4Au4,-0.75173
18791,Ce2SmSi4Au4,-0.75405
18792,Ce6Au8,-0.80296
18793,Ce3Sn2Ge2Au4,-0.73914
18794,Ce3Ge4Au4,-0.71476
18795,LaCe3Au4,-0.78749
18796,Ce3NdAu4,-0.78412
18797,Ce3PrAu4,-0.7798
18798,Ce3Si4Au4,-0.75358
18799,Ce3Zn2Au4,-0.7143
18800,Au4I3Cl,-0.10695
18801,Cs2In8Au8,-0.29647
18802,CsKP2Au4,-0.41858
18803,CsRbP2Au4,-0.43723
18804,CsTl6Au4,-0.12413
18805,DyAu4,-0.59162
18806,DyErAu4,-0.88085
18807,DyHoAu4,-0.8785
18808,DyLuAu4,-0.88377
18809,DyLuMg2Au4,-0.78802
18810,TbDyMg2Au4,-0.7815
18811,DyTmMg2Au4,-0.78862
18812,DyYMg2Au4,-0.78568
18813,DyMg2ZrAu4,-0.69879
18814,NdDyAu4,-0.82372
18815,Nd2DySi4Au4,-0.74042
18816,DySi2Au4,-0.45572
18817,Sm2DySi4Au4,-0.73555
18818,Tb2DySi4Au4,-0.72108
18819,DyTm2Si4Au4,-0.6919
18820,DyY2Si4Au4,-0.71993
18821,TbDyAu4,-0.87028
18822,DyTmAu4,-0.88324
18823,DyYAu4,-0.86943
18824,NdDy2Ge4Au4,-0.71033
18825,Dy2HoSi4Au4,-0.70913
18826,Dy2YSi4Au4,-0.71541
18827,Dy3Si4Au4,-0.7124
18828,ErAu4,-0.6001
18829,ErHfAu4,-0.72919
18830,HoErAu4,-0.88573
18831,ErLuAu4,-0.89258
18832,ErLuMg2Au4,-0.79186
18833,TbErMg2Au4,-0.78521
18834,ErTmMg2Au4,-0.79246
18835,ErMg2ZrAu4,-0.70199
18836,Tb2ErSi4Au4,-0.71382
18837,Y2ErSi4Au4,-0.71258
18838,TbErAu4,-0.87674
18839,ErTmAu4,-0.89096
18840,YErAu4,-0.87625
18841,ErZrAu4,-0.73612
18842,Er3Si4Au4,-0.68487
18843,Eu6Au8,-0.78974
18844,Eu10Au8,-0.74887
18845,Li2InGaAu4,-0.43312
18846,Li2GaSnAu4,-0.41592
18847,Na4Ga8Au16,-0.29377
18848,Pm3Ga2Au4,-0.79565
18849,Sr3Ga2Au4,-0.70415
18850,Na4Ga6Au8,-0.33473
18851,K2Ga8Au8,-0.29945
18852,Na3Ga4Au4,-0.35919
18853,KGa6Au4,-0.27155
18854,GdAu4,-0.57473
18855,GdTbMg2Au4,-0.76885
18856,GdTmMg2Au4,-0.77736
18857,GdYMg2Au4,-0.77452
18858,GdMg2ZrAu4,-0.68408
18859,Pr3GdAu4,-0.81466
18860,GdSi2Au4,-0.4752
18861,GdYAu4,-0.84938
18862,NdGd2Ge4Au4,-0.71317
18863,SmGd2Ge4Au4,-0.70564
18864,Gd6Au8,-0.86495
18865,LaGe2Au4,-0.44835
18866,Nd3Sn2Ge2Au4,-0.73674
18867,NdTb2Ge4Au4,-0.71586
18868,NdY2Ge4Au4,-0.71529
18869,Nd3Ge4Au4,-0.71351
18870,Pm3Ge4Au4,-0.70193
18871,Pr3Ge4Au4,-0.71629
18872,Sm3Ge4Au4,-0.70914
18873,Sr3Ge4Au4,-0.61634
18874,Th3Ge4Au4,-0.63793
18875,Hf4Au16,-0.41149
18876,HoHfAu4,-0.72325
18877,HfScAu4,-0.71222
18878,HfTiAu4,-0.50227
18879,TmHfAu4,-0.73463
18880,HfZrAu4,-0.57588
18881,Hf3Au4,-0.5494
18882,Hf3Sn4Au4,-0.37218
18883,Mg5HgAu4,-0.53609
18884,HoAu4,-0.59445
18885,HoLuAu4,-0.88898
18886,HoLuMg2Au4,-0.79034
18887,TbHoMg2Au4,-0.78331
18888,HoTmMg2Au4,-0.79125
18889,HoMg2ZrAu4,-0.70094
18890,HoSi2Au4,-0.44641
18891,Sm2HoSi4Au4,-0.73196
18892,Tb2HoSi4Au4,-0.71759
18893,Y2HoSi4Au4,-0.71667
18894,TbHoAu4,-0.87399
18895,HoTmAu4,-0.88789
18896,YHoAu4,-0.87358
18897,HoZn2Au4,-0.5022
18898,HoZrAu4,-0.73083
18899,Ho3Si4Au4,-0.69906
18900,K2In4Au8,-0.29677
18901,Rb2In4Au8,-0.27138
18902,K3In4Au4,-0.31957
18903,Rb3In4Au4,-0.29841
18904,KIn6Au4,-0.27875
18905,RbIn6Au4,-0.26596
18906,K2Sn12Au8,-0.25405
18907,KTl6Au4,-0.12286
18908,K3Zn4Au4,-0.26889
18909,K5Au4,-0.30133
18910,LaAu4,-0.6004
18911,LaNdSn2Au4,-0.7362
18912,LaNd3Au4,-0.81588
18913,LaPrSn2Au4,-0.73672
18914,LaPr3Au4,-0.80373
18915,LaSi2Au4,-0.51379
18916,LaSmSn2Au4,-0.73454
18917,La2NdSi4Au4,-0.77424
18918,La2PrSi4Au4,-0.77414
18919,La2SnSbAu4,-0.77446
18920,La2SmSi4Au4,-0.77253
18921,La6Au8,-0.84372
18922,La3PrAu4,-0.82213
18923,La3Si4Au4,-0.78531
18924,La3Zn2Au4,-0.74813
18925,LiZn3Au4,-0.32843
18926,Li30Au8,-0.35714
18927,Li2PmAu4,-0.66598
18928,Li2ZnSnAu4,-0.41428
18929,Li2ThAu4,-0.64882
18930,LuAu4,-0.60201
18931,TmLuMg2Au4,-0.79323
18932,TmLuAu4,-0.89568
18933,NdTbMg2Au4,-0.75728
18934,TbTmMg2Au4,-0.78617
18935,TbYMg2Au4,-0.78342
18936,TbMg2ZrAu4,-0.69687
18937,YTmMg2Au4,-0.78982
18938,TmMg2ZrAu4,-0.70259
18939,YMg2ZrAu4,-0.69814
18940,Mg6Au8,-0.55293
18941,MnAu4,-0.08068
18942,PrNdAu4,-0.76648
18943,PrNdSn2Au4,-0.71651
18944,Pr2NdSi4Au4,-0.7496
18945,Pr3NdAu4,-0.79953
18946,NdSi2Au4,-0.48524
18947,NdZn2Au4,-0.50589
18948,NdZn6Au4,-0.3741
18949,Nd2SmSi4Au4,-0.74802
18950,Nd2TbSi4Au4,-0.74388
18951,Nd2YSi4Au4,-0.74439
18952,Nd6Au8,-0.80926
18953,PrNd3Au4,-0.80776
18954,Nd3Si4Au4,-0.74825
18955,Nd3Zn2Au4,-0.70926
18956,PaSi2Au4,-0.30997
18957,PmPd2Au4,-0.48998
18958,SmPd2Au4,-0.48583
18959,ZrPd3Au4,-0.42346
18960,PmSi2Au4,-0.48279
18961,PmZn2Au4,-0.50981
18962,PmZn6Au4,-0.37112
18963,Pm2Zn5Au4,-0.496
18964,Pm3Si4Au4,-0.74929
18965,Pm3Zn2Au4,-0.7167
18966,PrSi2Au4,-0.486
18967,PrSmSn2Au4,-0.71572
18968,PrZn6Au4,-0.37679
18969,Pr2SmSi4Au4,-0.74907
18970,Pr2TbSi4Au4,-0.74403
18971,Pr2YSi4Au4,-0.74454
18972,Pr6Au8,-0.79648
18973,Pr3Si4Au4,-0.74905
18974,Pr3Zn2Au4,-0.70352
18975,PuZn2Au4,-0.34716
18976,Pu3Zn2Au4,-0.44414
18977,RbTl6Au4,-0.12207
18978,Rb3Zn4Au4,-0.23276
18979,Rb5Au4,-0.27612
18980,Tl4Au8S6,-0.25211
18981,ScAu4,-0.54515
18982,ScTiAu4,-0.62967
18983,ZrScAu4,-0.71178
18984,Tl4Au8Se6,-0.24004
18985,SiAu4,-0.01299
18986,SmSi2Au4,-0.47828
18987,TbSi2Au4,-0.46381
18988,ThSi2Au4,-0.45418
18989,Sm2TbSi4Au4,-0.73839
18990,Sm2YSi4Au4,-0.73905
18991,Sm3Si4Au4,-0.74177
18992,TbTm2Si4Au4,-0.6969
18993,TbY2Si4Au4,-0.72255
18994,Tb2YSi4Au4,-0.72423
18995,Tb3Si4Au4,-0.72375
18996,Th3Si4Au4,-0.69553
18997,Y3Si4Au4,-0.72284
18998,SmZn2Au4,-0.50871
18999,Sm6Au8,-0.83423
19000,Sm3Zn2Au4,-0.71765
19001,SrZn6Au4,-0.3537
19002,Sr3Zn2Au4,-0.65748
19003,Sr3Zn4Au4,-0.56886
19004,TbAu4,-0.58697
19005,TbYAu4,-0.86547
19006,ThAu4,-0.54466
19007,Th6Au8,-0.6838
19008,Th3Zn2Au4,-0.63934
19009,TiAu4,-0.28198
19010,TmAu4,-0.60022
19011,YTmAu4,-0.87812
19012,TmZrAu4,-0.74081
19013,UAu4,-0.16391
19014,YAu4,-0.58336
19015,Yb20Au16,-0.92529
19016,Zr4Au16,-0.41588
19017,Zr3Au4,-0.54639
19018,Mg26Au82,-0.39088
19019,BaAu5,-0.44538
19020,Ba4Ge8Au20,-0.36974
19021,Ba2Pd5Au5,-0.49464
19022,CaInAu5,-0.43456
19023,Cd2Pd4Au10,-0.17493
19024,Cs2Ga18Au10,-0.24898
19025,Cs4Rb3Au5O2,-0.642
19026,Cs5Rb2Au5O2,-0.64235
19027,Cs7Au5O2,-0.64363
19028,Dy2Pd4Au10,-0.45077
19029,Er2Pd4Au10,-0.46235
19030,ErPd6Au5,-0.38263
19031,EuAu5,-0.4459
19032,Eu2In2Au10,-0.45652
19033,Y4Au10F42,-2.04338
19034,Ho2Pd4Au10,-0.45736
19035,HoPd6Au5,-0.37897
19036,KAu5,-0.22964
19037,K6Pb2Au10,-0.32611
19038,K6Tl2Au10,-0.30234
19039,La2Pd5Au5,-0.60627
19040,Li3Au5,-0.46406
19041,Li4PuAu5,-0.53013
19042,Mg2Pd4Au10,-0.309
19043,PuMg4Au5,-0.57054
19044,Mn2Pd4Au10,-0.14282
19045,MnPd6Au5,-0.14459
19046,NaAu5,-0.20877
19047,Na28Au20S24,-0.76223
19048,Nd2Pd5Au5,-0.54966
19049,Rb7Au5O2,-0.6204
19050,Tm2Pd4Au10,-0.4677
19051,Pd6Au10,-0.08913
19052,Pr2Pd5Au5,-0.55545
19053,TbPd6Au5,-0.36958
19054,TlPd6Au5,-0.13223
19055,TmPd6Au5,-0.3867
19056,YPd6Au5,-0.36354
19057,PmAu5,-0.46123
19058,Pm2Zn5Au5,-0.50368
19059,RbAu5,-0.18781
19060,SrAu5,-0.45634
19061,YbAu5,-0.49736
19062,Be68Au24,-0.09745
19063,LiBe6Au6,-0.21369
19064,MgBe6Au6,-0.21293
19065,ScBe6Au6,-0.29408
19066,Ca2Au12,-0.36968
19067,CaZn6Au6,-0.34152
19068,Ce2Au12,-0.42626
19069,Ce6Sn10Au12,-0.6267
19070,Cs4Au6S5,-0.69703
19071,Cs4Au6Se5,-0.67291
19072,PmCu6Au6,-0.24465
19073,DyErAu6,-0.7304
19074,GdDyAu6,-0.71897
19075,DyHoAu6,-0.72997
19076,SmDyAu6,-0.71192
19077,TbDyAu6,-0.72635
19078,DyTmAu6,-0.73061
19079,DyYAu6,-0.72442
19080,DyZn6Au6,-0.36761
19081,DyZrAu6,-0.61633
19082,GdErAu6,-0.72035
19083,ErHfAu6,-0.60921
19084,HoErAu6,-0.73248
19085,ErLuAu6,-0.73202
19086,SmErAu6,-0.71298
19087,TbErAu6,-0.72861
19088,ErTmAu6,-0.73378
19089,YErAu6,-0.72699
19090,YbErAu6,-0.71566
19091,ErZn6Au6,-0.36339
19092,ErZrAu6,-0.62061
19093,Sr4Ga6Au12,-0.57568
19094,Gd8Au48,-0.42606
19095,GdHoAu6,-0.72021
19096,SmGdAu6,-0.70468
19097,GdTbAu6,-0.71776
19098,GdTmAu6,-0.71987
19099,GdYAu6,-0.71617
19100,GdZrAu6,-0.60384
19101,HfScAu6,-0.57441
19102,TmHfAu6,-0.61025
19103,YHfAu6,-0.60172
19104,YbHfAu6,-0.59196
19105,HfZrAu6,-0.49518
19106,SmHoAu6,-0.71288
19107,TbHoAu6,-0.728
19108,HoTmAu6,-0.73241
19109,YHoAu6,-0.72613
19110,YbHoAu6,-0.71451
19111,HoZrAu6,-0.61922
19112,K8Au12S10,-0.65692
19113,La2Au12,-0.45204
19114,LaZn6Au6,-0.37273
19115,Li5SnAu6,-0.50118
19116,Nd2Au12,-0.42001
19117,Nd6Sn10Au12,-0.61823
19118,Pm2Si3Au6,-0.56474
19119,Pr2Au12,-0.41753
19120,PrZn6Au6,-0.36325
19121,Pr6Sn10Au12,-0.62578
19122,Rb8Au12S10,-0.66164
19123,ZrScAu6,-0.58072
19124,Sm8Au48,-0.41717
19125,SmTbAu6,-0.71105
19126,SmYAu6,-0.70878
19127,Sr4Zn6Au12,-0.55559
19128,TbTmAu6,-0.72876
19129,TbYAu6,-0.72299
19130,YbTbAu6,-0.71017
19131,TbZn6Au6,-0.36921
19132,TbZrAu6,-0.61434
19133,ThZn6Au6,-0.34658
19134,YTmAu6,-0.72668
19135,YbTmAu6,-0.71611
19136,TmZrAu6,-0.62133
19137,YbYAu6,-0.7093
19138,YZn6Au6,-0.36866
19139,YZrAu6,-0.61266
19140,YbZrAu6,-0.60168
19141,P10Au7Br,-0.14869
19142,Ca4Au14,-0.54559
19143,Na6Cd16Au7,-0.23783
19144,Cs2K2Ge2Au7,-0.34992
19145,Cs2Rb2Ge2Au7,-0.34798
19146,Cs2KAu7,-0.2965
19147,Cs2K2Sn2Au7,-0.36827
19148,Cs2RbAu7,-0.28663
19149,Cs2Rb2Sn2Au7,-0.37394
19150,Cs3Au7,-0.27777
19151,Cs4Ge2Au7,-0.34811
19152,Cs4In2Au7,-0.34339
19153,Cs4Pb2Au7,-0.31401
19154,Cs4Si2Au7,-0.33731
19155,Cs4Sn2Au7,-0.38473
19156,Rb4Ga2Au7,-0.34645
19157,K2Rb2Ge2Au7,-0.35068
19158,K4Ge2Au7,-0.35263
19159,Rb4Ge2Au7,-0.34783
19160,P10Au7I,-0.14976
19161,InAu7,-0.06763
19162,Rb4In2Au7,-0.31882
19163,KRb2Au7,-0.29601
19164,K2Rb2Sn2Au7,-0.35713
19165,K4Si2Au7,-0.37208
19166,Na4Au14,-0.26026
19167,Pd3Au7,-0.08594
19168,Rb3Au7,-0.27801
19169,Rb4Si2Au7,-0.35344
19170,Rb4Sn2Au7,-0.36061
19171,Yb4Au14,-0.63189
19172,CaCu4Au8,-0.23305
19173,CaZn4Au8,-0.33589
19174,PmCu4Au8,-0.26074
19175,SmCu4Au8,-0.25928
19176,K8Ga2Au16,-0.35131
19177,Na3HgAu8,-0.291
19178,PdAu8,-0.04389
19179,Sr6Sn6Au16,-0.57164
19180,Gd6Bi2Au18,-0.66329
19181,Dy6Sb2Au18,-0.67261
19182,Gd6Sb2Au18,-0.67918
19183,Sr4In13Au9,-0.47087
19184,Y6Sb2Au18,-0.67077
19185,B12,0.0
19186,Ba4Bi4B4O16,-2.2848
19187,Ba2Ce2Cu2B2O10,-2.56554
19188,Ba2B2Cl2F8,-3.22372
19189,Ba2La2Cu2B2O10,-2.54372
19190,Ba2Nd2Cu2B2O10,-2.51969
19191,Ba2Pr2Cu2B2O10,-2.50983
19192,Ba2Sm2Cu2B2O10,-2.53437
19193,Ba3B3P3F30,-3.22773
19194,Ba2Ga2B2O6F4,-2.89864
19195,Ba4B4O4F12,-3.42919
19196,BaGaBIr2,-0.4748
19197,BaBPIr2,-0.67559
19198,K2Ba2B2O6,-2.52696
19199,Ba4Li4B4O12,-2.67382
19200,Ba4Li4B4S12,-1.29244
19201,Ba2Na2B2O6,-2.57094
19202,Ba2Na2B2S6,-1.26722
19203,Ba3B3P3O15,-2.75682
19204,BaBPRu2,-0.6015
19205,Ba4B4Pd16,-0.48255
19206,Ba2B2Pt8,-0.58798
19207,Ba4B4Sb4S16,-0.92336
19208,Ba2BBrN2,-1.41088
19209,Ba4B2Br2O6,-2.74511
19210,Ba2BN2Cl,-1.48044
19211,Ba2Zr6BCl17,-1.94623
19212,Ba12B4Br12O12,-2.60661
19213,Ba6B2P2O6,-2.29249
19214,Li2Be2B2,-0.11447
19215,Li2Be2B2O6,-2.57312
19216,BeBMo2,-0.42783
19217,Be2Nb2B2,-0.6062
19218,Be2Nb4B2,-0.53042
19219,Be2B2Ru2,-0.3492
19220,TaBeB,-0.64729
19221,Ta4Be2B2,-0.60261
19222,BeBW2,-0.36539
19223,Be4B2Cl2O6,-2.46687
19224,CsBe2BCl2O3,-2.3642
19225,KBe2BCl2O3,-2.37345
19226,RbBe2BCl2O3,-2.36818
19227,Cs3Be6B3O9F6,-2.93939
19228,Be12B6O18F6,-2.90729
19229,K2Be4B2O6F4,-2.94377
19230,Rb2Be4B2O6F4,-2.94255
19231,Be6Tl3B3O9F6,-2.70572
19232,Be16B8H8O32,-2.44498
19233,Be2BH3O5,-2.09845
19234,Be8B4I4O24,-1.92013
19235,Cd4Bi4B4F40,-2.38183
19236,Hf4Bi2B2,-0.49607
19237,Bi4B4S12O48,-1.52925
19238,Bi4B4O12,-1.95112
19239,Bi4B4Pb4O16,-1.76825
19240,Bi4B4Se12O36,-1.23265
19241,Bi6B2Te2O18,-1.54192
19242,Ca2BBrN2,-1.48349
19243,B2Br2Cl4,-0.84854
19244,Sm2Dy2BBrCl4,-1.63849
19245,Dy4BBrCl4,-1.63857
19246,Ho4BBrCl4,-1.63117
19247,Pr2Nd2BBrCl4,-1.62527
19248,Nd2Sm2BBrCl4,-1.63208
19249,Nd4BBrCl4,-1.62887
19250,Pr4BBrCl4,-1.62141
19251,Sc4BBrCl4,-1.604
19252,Sm2Y2BBrCl4,-1.64346
19253,Sm4BBrCl4,-1.63746
19254,Y4BBrCl4,-1.65181
19255,Eu2BBrN2,-1.43113
19256,B2Br2O4F8,-1.58107
19257,B2H6Br2,-0.22578
19258,Sr2BBrN2,-1.45443
19259,Yb2BBrN2,-1.57553
19260,BPb2BrO3,-1.70836
19261,B2Pb12Br2O14,-1.42334
19262,B12S12Br12,-0.52514
19263,B12Se12Br12,-0.19055
19264,Sc7BBr12,-1.55303
19265,Zr6BBr12,-1.32998
19266,Cs8Zr12B2Br34,-1.5762
19267,B2Br4Cl2,-0.69866
19268,Sm4BIBr2Cl2,-1.47511
19269,Dy2Ho2BI3Br2,-1.22972
19270,Sm2Dy2BI3Br2,-1.24187
19271,Dy2Y2BI3Br2,-1.24318
19272,Dy4BI3Br2,-1.23428
19273,Sm2Ho2BI3Br2,-1.23673
19274,Ho4BI3Br2,-1.22392
19275,Nd2Sm2BI3Br2,-1.24631
19276,Pr4BI3Br2,-1.24115
19277,Sc4BI3Br2,-1.15062
19278,Sm4BI3Br2,-1.24592
19279,Y4BI3Br2,-1.24827
19280,K3Zn6B3Br6O9,-1.79871
19281,Rb3Zn6B3Br6O9,-1.7979
19282,K8Zr6BBr20,-1.59824
19283,B2Br6,-0.55055
19284,Dy8B2C4Br6,-1.12441
19285,Gd8B2C4Br6,-1.10919
19286,Ho8B2C4Br6,-1.13149
19287,Tb8B2C4Br6,-1.12158
19288,Y8B2C4Br6,-1.12477
19289,Sm2Dy2BBr3Cl2,-1.54422
19290,Dy2Y2BBr3Cl2,-1.55001
