,composition,Formation Energy (eV/atom)
29714,CePr3P2Br2,-1.54653
29715,CePrSbBr2,-1.62532
29716,CePrSi2Br2,-1.31479
29717,Ce8Sb8S16Br16,-1.29
29718,Ce2GaSiBr2,-1.31815
29719,Ce2GeBr2,-1.51285
29720,Ce2PBr2,-1.83075
29721,Ce2SBr2,-1.96658
29722,Ce2SbBr2,-1.61537
29723,Ce2SeBr2,-1.88354
29724,Ce2SiBr2,-1.42351
29725,Ce6Ge6Br4,-1.22314
29726,LaCe3Br2N2,-1.5395
29727,LaCe3P2Br2,-1.58721
29728,Ce3NdBr2N2,-1.52077
29729,Ce3PrBr2N2,-1.51708
29730,Ce3PrP2Br2,-1.5621
29731,Ce8Ga10Br4,-0.99654
29732,Cr2Br4Cl2,-0.96765
29733,Cs2Cu2Br4Cl2,-1.0252
29734,Cs2Yb2Br4Cl2,-2.15164
29735,Dy2Br4Cl2,-2.06713
29736,Dy2Ho2Br4N2Cl2,-2.00971
29737,Sm2Dy2Br4N2Cl2,-1.99641
29738,Dy2Y2Br4N2Cl2,-1.99415
29739,Dy4Br4N2Cl2,-2.00062
29740,Ga2Br4Cl2,-0.95765
29741,Gd2Br4Cl2,-2.0667
29742,Ho2Br4Cl2,-2.06603
29743,Sm2Ho2Br4N2Cl2,-2.00332
29744,Tb2Ho2Br4N2Cl2,-2.00813
29745,Y2Ho2Br4N2Cl2,-2.00121
29746,Ho4Br4N2Cl2,-2.00798
29747,Nb2I4Br4Cl2,-0.81863
29748,Ta2I4Br4Cl2,-0.88499
29749,In2Br4Cl2,-0.95981
29750,Ir2Br4Cl2,-0.37945
29751,La2Br4Cl2,-2.18423
29752,Sm2Tb2Br4N2Cl2,-1.99342
29753,Sm2Y2Br4N2Cl2,-1.98721
29754,Sm4Br4N2Cl2,-1.9665
29755,Tb2Y2Br4N2Cl2,-1.99421
29756,Tb4Br4N2Cl2,-1.99933
29757,Y4Br4N2Cl2,-1.9852
29758,Nb2Br4Cl2O2,-1.49528
29759,Nd2Br4Cl2,-2.05532
29760,Rh2Br4Cl2,-0.53822
29761,Ru2Br4Cl2,-0.42047
29762,Sc4Br4Cl2,-1.55604
29763,Tb2Br4Cl2,-2.07217
29764,Ti2Br4Cl2,-1.40907
29765,U2Br4Cl2,-1.4784
29766,V2Br4Cl2,-1.01509
29767,Y2Br4Cl2,-2.06857
29768,Y4Br4Cl2,-1.66456
29769,Cs4Ge2Br4Cl4,
29770,Cs2PbBr2Cl2,-1.5894
29771,Cs2PdBr2Cl2,-1.34821
29772,Cs2SnBr2Cl2,-1.54543
29773,Cs2YbBr2Cl2,-2.1525
29774,FeCuBr2Cl2,-0.59392
29775,Ga2PdI4Br2Cl2,-0.68985
29776,Ga2PtI4Br2Cl2,-0.65403
29777,Nb2I2Br4Cl4,-0.97548
29778,KNbBr2Cl2O,-1.6648
29779,K2PdBr2Cl2,-1.31212
29780,Mo2Br4Cl4,-0.7485
29781,Nb2Br4Cl4,-1.11217
29782,Os2Br4Cl4,-0.28219
29783,Rb2PdBr2Cl2,-1.32151
29784,Tl2PdBr2Cl2,-0.77519
29785,Pt2Br4Cl4,-0.35435
29786,Rb4Zn2Br4Cl4,-1.58601
29787,Ru2Br4Cl4,-0.39765
29788,Ta2Br4Cl4,-1.1434
29789,W2Br4Cl4,-0.72013
29790,Zr2Br4Cl4,-1.60886
29791,Mo2Br4Cl6,-0.71867
29792,Nb2Br4Cl6,-1.12451
29793,Os2Br4Cl6,-0.31048
29794,Re2Br4Cl6,-0.47331
29795,Cs2TeBr2Cl4,-1.27924
29796,HfS4Br2Cl4,-0.74553
29797,HfSe4Br2Cl4,-0.88646
29798,Rb2TeBr2Cl4,-1.23531
29799,MnGa2Br2Cl6,-1.07473
29800,NpBr2Cl8,-0.80213
29801,Eu2CoBr2O2,-1.7396
29802,Y2FeCoBr2,-0.99971
29803,CoH4Br2O2,-0.7343
29804,Sr2CoBr2O2,-1.79158
29805,Co2Sb4Br4O6,-0.90873
29806,Co4Br4O2,0.11327
29807,Co4Te2Br4O6,-0.43976
29808,YTmCo2Br2,-1.04441
29809,Co5Se4Br2O12,-0.56603
29810,Co10Te8Br4O24,-0.66818
29811,CrFeBr2O2,-0.51562
29812,CrH4Br2O2,-0.83168
29813,Sr2CrBr2O2,-1.98534
29814,VCrBr2O2,-0.91893
29815,Cr4Br4O2,-0.47411
29816,Cr16Si8Br8O28,-1.49528
29817,Cs2Cu4I2Br4,-0.78779
29818,Cs4Br8F28,-1.4731
29819,Cs2H2Br4,-1.06968
29820,CsIBr2,-1.0091
29821,CsK2RbBr2O,-1.5179
29822,Cs2Li2Br4,-1.71092
29823,Cs4Ge2I4Br4,
29824,Cs2SnI2Br2,-1.31386
29825,Cs2YbI2Br2,-1.84433
29826,Cu2Br4,-0.31346
29827,Eu2CuBr2O2,-1.97557
29828,Sr2CuBr2O2,-1.97884
29829,Yb2CuBr2O2,-2.13635
29830,CuS6Br2,-0.08745
29831,Eu3Cu2Br2O4,-1.93194
29832,K2Cu4I2Br4,-0.75406
29833,Rb2Cu4I2Br4,-0.76502
29834,Yb3Cu2Br2O4,-2.12002
29835,Cu8P32Se12Br8,-0.1978
29836,Eu2Cu3Br2O4,-1.46338
29837,Cu3NiH6Br2O6,-0.68132
29838,Sr2Cu3Br2O4,-1.48337
29839,Cu3Se2Br2O6,-0.65127
29840,Cu8Pb2Se8Br4O24,-0.7782
29841,DyErFe2Br2,-0.96887
29842,DyErBr2N,-1.79649
29843,DyErPBr2,-1.81941
29844,DyErS2Br2,-2.05673
29845,DyErSe2Br2,-1.92796
29846,GdDyFe2Br2,-0.94292
29847,DyHoFe2Br2,-0.95728
29848,DyYFe2Br2,-0.96001
29849,GdDyGa2Br2,-1.23933
29850,DyHoGa2Br2,-1.20803
29851,TbDyGa2Br2,-1.2268
29852,DyYGa2Br2,-1.22599
29853,GdDyBr2N,-1.74303
29854,GdDyPBr2,-1.83286
29855,GdDyS2Br2,-2.06221
29856,Dy2H2Br4,-1.56074
29857,DyHoBr2N,-1.77728
29858,DyHoBr2O2,-3.00064
29859,DyHoPBr2,-1.82277
29860,DyHoS2Br2,-2.05915
29861,DyLuS2Br2,-2.04576
29862,DyYBr2N,-1.75446
29863,TbDyNi2Br2,-1.13537
29864,SmDyBr2O2,-2.97503
29865,DyYBr2O2,-2.9848
29866,TbDyPBr2,-1.82446
29867,DyYPBr2,-1.82859
29868,Dy2S4Br4,-1.2671
29869,TbDyS2Br2,-2.06113
29870,DyTmS2Br2,-2.05548
29871,DyYS2Br2,-2.06114
29872,TbDySe2Br2,-1.93675
29873,DyTmSe2Br2,-1.92443
29874,DyYSe2Br2,-1.94038
29875,Dy2Br2N,-1.76487
29876,Dy2PBr2,-1.81895
29877,Dy2SBr2,-1.85158
29878,Dy2SeBr2,-1.71664
29879,Dy2SiBr2,-1.42565
29880,HoErFe2Br2,-0.96625
29881,ErLuFe2Br2,-0.95108
29882,ErTmFe2Br2,-0.95025
29883,YErFe2Br2,-0.9704
29884,GdErBr2N,-1.77733
29885,GdErPBr2,-1.83035
29886,ErTmGeBr2,-1.48581
29887,Er2H2Br4,-1.53073
29888,HoErH2Br2,-1.29009
29889,ErTmH2Br2,-1.27593
29890,HoErBr2N,-1.80588
29891,HoErPBr2,-1.81863
29892,HoErS2Br2,-2.05558
29893,ErLuS2Br2,-2.04281
29894,YErMn2Br2,-0.88359
29895,YErBr2N,-1.78576
29896,YErPBr2,-1.82551
29897,Er2S4Br4,-1.25927
29898,ErTmS2Br2,-2.05225
29899,YErS2Br2,-2.05682
29900,TbErSe2Br2,-1.92914
29901,ErTmSe2Br2,-1.91826
29902,Er2GeBr2,-1.48193
29903,Er2Br2N,-1.82181
29904,Er2PBr2,-1.81265
29905,Er2SBr2,-1.83197
29906,Er2SiBr2,-1.42767
29907,Eu4Br8,-2.01689
29908,Eu2Br4O12,-0.7466
29909,Eu2HBr2F,-2.15876
29910,Eu4Br4O2,-2.40692
29911,Sb6Br4F32,-2.11571
29912,WBr2OF2,-0.80998
29913,OsBr2F2,-0.97542
29914,PtBr2F2,-0.82856
29915,Ta2Br4F4,-2.00577
29916,Nb4I4Br8F24,-2.0867
29917,Sb4I4Br8F24,-1.65867
29918,Sb2Br4F12,-1.76513
29919,Fe4Br8,-0.46046
29920,FeH4Br2O2,-0.74271
29921,Y2MnFeBr2,-0.91964
29922,VFeBr2O2,-0.63613
29923,Fe2Sb4Br4O6,-0.91463
29924,GdYFe2Br2,-0.94176
29925,HoLuFe2Br2,-0.9405
29926,HoTmFe2Br2,-0.93527
29927,YHoFe2Br2,-0.95744
29928,Fe2PdI6Br2,-0.29506
29929,TmLuFe2Br2,-0.92064
29930,MnFe2Te2Br2O6,-0.69808
29931,Fe4Br4O2,-0.00514
29932,Fe3Te2Br2O6,-0.5647
29933,Ga8Br16,-0.80548
29934,Ga2I2Br4,-0.75356
29935,Nd2GaSiBr2,-1.31363
29936,Y2GaNiBr2,-1.26704
29937,Pr2GaSiBr2,-1.31543
29938,Sm2GaSiBr2,-1.29305
29939,GdHoGa2Br2,-1.23043
29940,SmGdGa2Br2,-1.27168
29941,GdTbGa2Br2,-1.25028
29942,GdYGa2Br2,-1.24925
29943,TbHoGa2Br2,-1.21859
29944,YHoGa2Br2,-1.21783
29945,Ga2PdI6Br2,-0.54135
29946,Ga2PtI6Br2,-0.50589
29947,PrNdGa2Br2,-1.30553
29948,NdSmGa2Br2,-1.29029
29949,PrSmGa2Br2,-1.29254
29950,SmTbGa2Br2,-1.25755
29951,SmYGa2Br2,-1.25631
29952,TbYGa2Br2,-1.23671
29953,GdBr2,-1.74389
29954,Gd2H2Br4,-1.58595
29955,GdHoMn2Br2,-0.86802
29956,GdHoBr2N,-1.75676
29957,GdHoNi2Br2,-1.13211
29958,GdHoPBr2,-1.83275
29959,SmGdBr2N,-1.70653
29960,GdYBr2N,-1.73188
29961,NdGdBr2O2,-2.94283
29962,SmGdBr2O2,-2.95734
29963,GdTbBr2O2,-2.97508
29964,GdYPBr2,-1.83766
29965,SmGdSbBr2,-1.60282
29966,SmGdSi2Br2,-1.25126
29967,Gd2GeBr2,-1.50969
29968,Gd2Br2N,-1.71724
29969,Gd2PBr2,-1.83764
29970,Gd2SbBr2,-1.59884
29971,Gd2SeBr2,-1.79629
29972,GeBr2,-0.59654
29973,Ho2GeBr2,-1.50359
29974,La2GeBr2,-1.58353
29975,Lu2GeBr2,-1.44326
29976,Nd2GeBr2,-1.52897
29977,Pm2GeBr2,-1.50085
29978,Pr2GeBr2,-1.51795
29979,Sc2GeBr2,-1.38005
29980,Sm2GeBr2,-1.53224
29981,Sr3GeBr2,-1.36102
29982,Tb2GeBr2,-1.52065
29983,Th2GeBr2,-1.28778
29984,Tm2GeBr2,-1.4768
29985,Y2GeBr2,-1.52336
29986,Ge8S12Br8,-0.46549
29987,La6Ge6Br4,-1.29346
29988,Ho2H2Br4,-1.5451
29989,KHBr2,-1.04208
29990,La2H2Br4,-1.66029
29991,Nd2H2Br4,-1.57589
29992,Np2H2Br4,-1.02195
29993,Pa2H2Br4,-1.14334
29994,Pm4H2Br4,-1.24986
29995,Pr2H2Br4,-1.5619
29996,Pu2H2Br4,-1.33344
29997,RbHBr2,-1.04759
29998,Sc2H2Br4,-1.34667
29999,Sm2H2Br4,-1.57348
30000,Tb2H2Br4,-1.56347
30001,Tm2H2Br4,-1.52304
30002,U2H2Br4,-1.011
30003,YHBr2,-1.56239
30004,Sc2H22Br4O12,-1.32502
30005,Mg4H48Br8O48,-0.93015
30006,MgH12Br2O6,-1.19284
30007,Ni4H48Br8O48,-0.671
30008,Sr7H12Br2,-0.82542
30009,HoTmH2Br2,-1.26409
30010,Sr4H8Br8O4,-1.64621
30011,MgH4Br2O2,-1.27834
30012,MnH4Br2O2,-0.91916
30013,NiH4Br2O2,-0.66544
30014,VH4Br2O2,-0.90139
30015,YbH4Br2O2,-1.4799
30016,U4H16Br8O16,-1.61142
30017,Mg4H24Br8N8,-0.79749
30018,U4H24Br8O20,-1.51816
30019,Hf2S4Br4,-1.18662
30020,Hg2Br4,-0.48974
30021,K4Hg2Br4N4O24,-0.56053
30022,HgPb2Br2O2,-0.94668
30023,Hg2Br4O12,0.02763
30024,Sn4Hg8S8Br8,-0.43617
30025,Hg6S4Br4,-0.34097
30026,Hg6Se4Br4,-0.3921
30027,Hg6Te4Br4,-0.36569
30028,Hg10Br4O8,-0.38613
30029,HoLuS2Br2,-2.04424
30030,YHoBr2N,-1.76635
30031,YHoPBr2,-1.82817
30032,Ho2S4Br4,-1.26225
30033,TbHoS2Br2,-2.05902
30034,YHoS2Br2,-2.05909
30035,TbHoSe2Br2,-1.93199
30036,HoTmSe2Br2,-1.92058
30037,YHoSe2Br2,-1.93672
30038,Ho2Br2N,-1.78803
30039,Ho2PBr2,-1.8196
30040,Ho2SBr2,-1.83756
30041,Ho2SeBr2,-1.70171
30042,Ho2SiBr2,-1.43084
30043,KIBr2,-0.93766
30044,La2Nd2I2Br4N2,-1.815
30045,La2Pr2I2Br4N2,-1.80468
30046,La2Sm2I2Br4N2,-1.82937
30047,Nd2Sm2I2Br4N2,-1.76747
30048,Nd4I2Br4N2,-1.7492
30049,Pr2Sm2I2Br4N2,-1.7657
30050,Pr4I2Br4N2,-1.73855
30051,Sm4I2Br4N2,-1.76586
30052,Nb2I2Br4O2,-1.30206
30053,RbIBr2,-0.95537
30054,Sb2I2Br4,-0.57445
30055,Zr2I2Br4,-1.26954
30056,Nb2I4Br4,-0.73144
30057,Np2I4Br4,-1.00887
30058,Pt2I4Br4,-0.24231
30059,Rb4Zn2I4Br4,-1.33605
30060,Ta2I4Br4,-0.7259
30061,W2I4Br4,-0.3327
30062,Zr2I4Br4,-1.2043
30063,Pr4I3Br2N,-1.43687
30064,Sm4I3Br2N,-1.43131
30065,Nb2I6Br4,-0.65845
30066,Pm3I4Br2,-1.47195
30067,In8Br16,-0.84245
30068,KInBr2,-1.25202
30069,KTlBr2,-1.36303
30070,K4Br2O,-1.51445
30071,LaNd3Br2N2,-1.42228
30072,LaPr3Br2N2,-1.40823
30073,LaNdBr2O2,-2.99179
30074,LaNdSi2Br2,-1.31981
30075,LaNd3P2Br2,-1.56461
30076,LaPmBr2O2,-2.98975
30077,LaPrBr2O2,-2.98139
30078,LaPuBr2O2,-2.77787
30079,LaPrPBr2,-1.86127
30080,LaPr3P2Br2,-1.55915
30081,LaPrSi2Br2,-1.32036
30082,La8Sb8S16Br16,-1.35291
30083,La2PBr2,-1.90585
30084,La2PbBr2,-1.39521
30085,La2SbBr2,-1.7289
30086,La2SeBr2,-1.91057
30087,La2SnBr2,-1.46632
30088,La3NdBr2N2,-1.45994
30089,La3PrBr2N2,-1.45672
30090,La3NdP2Br2,-1.60867
30091,La3PrP2Br2,-1.60729
30092,Li5Br2N,-0.9942
30093,Lu2S4Br4,-1.23145
30094,TmLuS2Br2,-2.04228
30095,Mg3Br6,-1.52813
30096,Mg2Sb4Br4O6,-1.53949
30097,MgS6Br2,-0.44901
30098,Mn4Br8,-0.859
30099,Mn2Sb4Br4O6,-1.12218
30100,MnS6Br2,-0.24475
30101,Mn4Br4O2,-0.64464
30102,Mn3Te2Br2O6,-0.96382
30103,Mn8Si2Te2Br4O14,-1.31132
30104,Mo12Br24,-0.75366
30105,Mo2Br4O2,-0.03077
30106,Mo2Br4O4,-0.33696
30107,Mo12S6Br12,-0.77234
30108,Sc2Br2N,-1.76944
30109,Sm2Br2N,-1.70188
30110,Y2Br2N,-1.74448
30111,Pr3NdBr2N2,-1.39098
30112,PrNd3Br2N2,-1.40147
30113,PrSm3Br2N2,-1.42102
30114,Pr3SmBr2N2,-1.3969
30115,Na4Br2O,-1.486
30116,Nb2Br4O2,-1.56751
30117,Nb2S4Br4,-0.86837
30118,Nb2Se4Br4,-0.78841
30119,NdBr2,-1.74194
30120,NdSmBr2O2,-2.93959
30121,PrNdPBr2,-1.82481
30122,NdPuPBr2,-1.61271
30123,Pr3NdP2Br2,-1.5387
30124,PrNdSbBr2,-1.63023
30125,PrNdSi2Br2,-1.27863
30126,Nd2S4Br4,-1.28246
30127,NdSmSbBr2,-1.61734
30128,NdSmSi2Br2,-1.26551
30129,Nd2PBr2,-1.82824
30130,Nd2SBr2,-1.89302
30131,Nd2SbBr2,-1.62498
30132,Nd2SeBr2,-1.79177
30133,Nd2SiBr2,-1.42608
30134,PrNd3P2Br2,-1.54237
30135,NiBr2,-0.4005
30136,Ni2Sb4Br4O6,-0.78698
30137,NiS6Br2,-0.08588
30138,Ni5Se4Br2O12,-0.3216
30139,Ni10Te8Br4O24,-0.43317
30140,Np2Se4Br4,-1.03679
30141,Br4O2,0.32755
30142,OsBr2O,-0.65221
30143,RuBr2O,-0.65223
30144,S8Br16O8,-0.46569
30145,Sr4Br4O2,-2.4232
30146,Ta2Br4O2,-1.63643
30147,V2Br4O2,-0.75198
30148,Sb32Br8O44,-1.32458
30149,Zr4Te8Br4O22,-1.76879
30150,Pb12Br8O8,-1.15013
30151,Re2Br4O4,-1.04214
30152,S2Br4O4,-0.52979
30153,SmTbBr2O2,-2.97012
30154,SmYBr2O2,-2.95818
30155,TbYBr2O2,-2.97926
30156,W2Br4O4,-0.07607
30157,Zn16Te8Br16O24,-1.16381
30158,Sb8Br4O10,-1.26153
30159,Pb2Br4O12,-0.23533
30160,Pb6Se4Br4O12,-1.08883
30161,Te4Pb6Br4O12,-1.18643
30162,Sr2Br4O12,-0.74823
30163,Pr2PBr2,-1.81694
30164,TbPuPBr2,-1.61557
30165,Pu2PBr2,-1.47822
30166,Sc2PBr2,-1.69979
30167,Sm2PBr2,-1.82961
30168,TbTmPBr2,-1.80485
30169,Tb2PBr2,-1.83227
30170,Th2PBr2,-1.59748
30171,Tm2PBr2,-1.78434
30172,Y2PBr2,-1.829
30173,Zr2PBr2,-1.44834
30174,P16Se12Br8,-0.19613
30175,PbBr2,-0.96711
30176,Pd4Br8,-0.23444
30177,PdS6Br2,-0.12223
30178,Pd2Se12Br4,-0.17187
30179,Pm2SBr2,-1.89423
30180,Pm2SbBr2,-1.60159
30181,Pm2TlBr2,-1.17079
30182,PrBr2,-1.74567
30183,Pr2SBr2,-1.88993
30184,Pr2SbBr2,-1.62884
30185,Pr2SeBr2,-1.79876
30186,Pr2SiBr2,-1.41837
30187,Pt8Br16,-48.71308
30188,PtS6Br2,-0.0915
30189,PuBr2,-1.59169
30190,Pu2Se4Br4,-1.13007
30191,RbTlBr2,-1.36025
30192,Tl2Re6Se8Br4,-0.54711
30193,S2Br4,-0.05229
30194,Sm2SBr2,-1.88323
30195,Tb2SBr2,-1.86177
30196,Th2SBr2,-1.62914
30197,Tm2SBr2,-1.79443
30198,Y2SBr2,-1.87178
30199,Sc2S4Br4,-1.16365
30200,Sm2S4Br4,-1.27923
30201,Tb2S4Br4,-1.28174
30202,TbYS2Br2,-2.06102
30203,Th2S4Br4,-1.5048
30204,Tm2S4Br4,-1.25521
30205,Y2S4Br4,-1.26589
30206,Zr2S4Br4,-1.177
30207,Si8S12Br8,-0.74323
30208,ZnS6Br2,-0.23271
30209,Te4S28Br8,-0.09102
30210,Sm2SbBr2,-1.60286
30211,Sm2SeBr2,-1.77288
30212,Y2SeBr2,-1.74718
30213,SmYSe2Br2,-1.93381
30214,Th2Se4Br4,-1.46024
30215,U2Se4Br4,-1.10256
30216,Zr2Se4Br4,-1.13649
30217,Sr3SiBr2,-1.26661
30218,Th2SiBr2,-1.27366
30219,Tm2SiBr2,-1.4013
30220,Y2SiBr2,-1.42808
30221,SmBr2,-1.72043
30222,Sn2Br4,-0.80695
30223,Sr4Br8,-2.17997
30224,Th2Te4Br4,-1.28859
30225,ThBr2,-1.45021
30226,Ti8Br16,
30227,Tl8Br16,-0.68387
30228,V3Br6,-0.86133
30229,W12Br24,-0.57348
30230,YbBr2,-2.14352
30231,Zn16Br32,-0.93122
30232,ZrBr2,-1.29891
30233,Gd16Ru4Br23,-1.54034
30234,NaTc12Br25,-0.45599
30235,Cd2H12C2Br6N6,-0.53642
30236,Ce2Nd2CBr3Cl2,-1.58573
30237,Dy2Ho2CBr3Cl2,-1.57767
30238,Dy2Y2CBr3Cl2,-1.58711
30239,Dy4CBr3Cl2,-1.58059
30240,Y2Ho2CBr3Cl2,-1.58003
30241,Ho4CBr3Cl2,-1.57162
30242,La4CBr3Cl2,-1.64712
30243,Nd4CBr3Cl2,-1.57694
30244,Pr4CBr3Cl2,-1.56354
30245,Sc4CBr3Cl2,-1.57171
30246,Sm2Y2CBr3Cl2,-1.58447
30247,Sm4CBr3Cl2,-1.57815
30248,Li4Eu8C4Br12N8,-1.43924
30249,Gd6C2Br6,-1.36841
30250,Sr8Li4C4Br12N8,-1.48678
30251,Ce2Sm2C2Br3Cl2,-1.53035
30252,Ce2Sm2C2I2Br3,-1.32397
30253,Nd2Sm2C2Br3Cl2,-1.50308
30254,Sm4C2Br3Cl2,-1.49503
30255,Gd16C8Br12,-1.17968
30256,La2Sm2C2I2Br3,-1.34971
30257,Pr2Sm2C2I2Br3,-1.29614
30258,La24C16Br24,-1.32135
30259,P8H36C12Br12,-0.30546
30260,Ce8C8Br6,-1.02855
30261,Cs4Ca4Br12,-2.01965
30262,Ca2In2Br6,-1.53929
30263,Rb4Ca4Br12,-1.99046
30264,Ca2Tl2Br6,-1.62419
30265,Ca3SbBr3,-1.69643
30266,Cs2Cd2Br6,-1.30865
30267,Cs2Rb2Cd2I2Br6,-1.396
30268,Cs4Cd2I2Br6,-1.41844
30269,Tl4Cd4Br12,-0.90922
30270,Cd32P16Br24,-0.51786
30271,Ce2Br6,-1.95967
30272,La2CeGaBr3,-1.40317
30273,CePr2GaBr3,-1.34156
30274,LaCe2GaBr3,-1.36625
30275,Ce2PrGaBr3,-1.33376
30276,Ce16Br24N8,-1.93231
30277,Ce3GaBr3,-1.32468
30278,Ce5Se2Br3O10,-2.58496
30279,Br6Cl2,-0.05155
30280,Cs2PdBr3Cl,-1.30812
30281,FeCuBr3Cl,-0.54128
30282,Dy2H2Br3Cl,-1.61582
30283,Gd2H2Br3Cl,-1.63994
30284,Nd2H2Br3Cl,-1.6303
30285,Np2H2Br3Cl,-1.07592
30286,Pu2H2Br3Cl,-1.37974
30287,Tb2H2Br3Cl,-1.61886
30288,Tm2H2Br3Cl,-1.57877
30289,U2H2Br3Cl,-1.05904
30290,K2PdBr3Cl,-1.26585
30291,Pb4Br6Cl2,-1.02718
30292,Rb2PdBr3Cl,-1.27712
30293,Tl2PdBr3Cl,-0.73696
30294,Mo2Br6Cl4,-0.66658
30295,Sm4Br3NCl2,-1.72063
30296,Nb2Br6Cl4,-1.05207
30297,Re2Br6Cl4,-0.41461
30298,U2Br6Cl4,-1.43788
30299,Nb3SIBr3Cl3,-1.09092
30300,Nb3SeIBr3Cl3,-1.06318
30301,Ru2Br3Cl3,-0.4542
30302,Ti2Br3Cl3,-1.47273
30303,Cs4Mo12Br12Cl16,-1.10287
30304,Pu6Br6Cl8,-1.80019
30305,Co2Br6,-0.2382
30306,Cr2Br6,-0.85692
30307,Cr2H18Br6N6,-0.60241
30308,Cs4Br12,-0.99491
30309,Cs2Cu2Br6,-0.95517
30310,Cs4Eu4Br12,-2.01502
30311,CsGeBr3,-1.16022
30312,Cs2In2Br6,-1.27675
30313,Cs2Mg2Br6,-1.69193
30314,Cs2Mn2Br6,-1.28171
30315,Cs2Ni2Br6,-0.98247
30316,Cs4Pb4Br12,-1.35461
30317,Cs2Sc2Br6,-1.65489
30318,Cs2Sn2Br6,-1.27254
30319,Cs4Sr4Br12,-2.05884
30320,Cs2Tl2Br6,-1.1751
30321,Cs2V2Br6,-1.29863
30322,Cs4Yb4Br12,-2.05541
30323,Cs2Zn2Br6,-1.34984
30324,Rb2Cu2Br6,-0.9237
30325,Cu2Br3,-0.35324
30326,Cu2HgIBr3,-0.35897
30327,Dy2Br6,-1.93889
30328,Dy2Ho2Br6N2,-1.9202
30329,Tb2Dy2Br6N2,-1.91296
30330,Dy2Y2Br6N2,-1.90603
30331,Dy4Br6N2,-1.9117
30332,Dy5Se2Br3O10,-2.58576
30333,Er2Br6,-1.93605
30334,Eu2Br6,0.16837
30335,K2Eu2Br6,-1.98425
30336,Rb4Eu4Br12,-1.98617
30337,Eu3SbBr3,-1.73636
30338,Br6F2,-0.31226
30339,Hg4Br6F2,-0.76994
30340,K6Sn10Br6F20,-2.22255
30341,Sb4Br12F56,-1.44136
30342,P2Br6F12,-1.77412
30343,Sb4S4Br12F24,-1.569
30344,Sb4Br12F24,-1.60263
30345,Sb4Se4Br12F24,-1.61664
30346,Fe4Br12,-0.50639
30347,Rb2Fe2Br6,-1.0138
30348,Ga2Br6,-0.86523
30349,In4Ga4Br12,-0.80876
30350,K4Ga4Br12,-1.263
30351,LaPr2GaBr3,-1.37917
30352,La2PrGaBr3,-1.40811
30353,La3GaBr3,-1.43683
30354,Na4Ga4Br12,-1.16403
30355,Pr2NdGaBr3,-1.3484
30356,PrNd2GaBr3,-1.34726
30357,Nd3GaBr3,-1.34628
30358,Pm3GaBr3,-1.33973
30359,Pr3GaBr3,-1.34968
30360,Rb4Ga4Br12,-1.26516
30361,Sm3GaBr3,-1.31357
30362,Tl4Ga4Br12,-0.88835
30363,Gd2Br6,-1.94121
30364,Gd8Br12N4,-1.90206
30365,Gd5Se2Br3O10,-2.54245
30366,GeH4Br3N,-0.60421
30367,Ge2I2Br6,-0.59351
30368,K2Ge2Br6,-1.1098
30369,Rb4Ge4Br12,-1.13419
30370,Tl4Ge4Br12,-0.75467
30371,La4Ge2Br3,-1.45225
30372,Nd4Ge2Br3,-1.38234
30373,Pr4Ge2Br3,-1.37684
30374,H4Pb12Se4Br12O16,-1.08584
30375,Pu2H24Br6O12,-1.19804
30376,Np2H2IBr3,-0.92273
30377,U2H2IBr3,-0.94247
30378,Sc4H12Br12N4,-1.16287
30379,Mg2H8Br6N2,-0.90016
30380,Mn2H8Br6N2,-0.67486
30381,Sn2H8Br6N2,-0.66898
30382,Sc4H24Br12N8,-0.94672
30383,Hg2Br6,-0.33677
30384,Hg8Te4Br12,-0.41681
30385,Tl4Hg12Sb8Br12,-0.42429
30386,Ho2Br6,-1.93752
30387,Nd2Ho2Br6N2,-1.9121
30388,Sm2Ho2Br6N2,-1.91732
30389,Tb2Ho2Br6N2,-1.92183
30390,Y2Ho2Br6N2,-1.9133
30391,Ho4Br6N2,-1.9182
30392,I2Br6,-0.05897
30393,Rb4Zn2I2Br6,-1.40626
30394,Ti2I2Br6,-1.15352
30395,Nb2I4Br6,-0.7409
30396,Ti2I3Br3,-1.07664
30397,V2I3Br3,-0.68325
30398,Zr2I3Br3,-1.20269
30399,Nb3SI4Br3,-0.81057
30400,Nb3SeI4Br3,-0.78458
30401,In2Br6,-0.87404
30402,K4In4Br12,-1.24142
30403,In2Pb2Br6,-0.8713
30404,Rb4In4Br12,-1.25625
30405,In2Sn2Br6,-0.77975
30406,Yb2In2Br6,-1.57814
30407,Ir4Br12,-0.3182
30408,La12Ir4Br12,-1.54902
30409,Te12Ir2Br6,-0.33302
30410,Y6Ir2Br6,-1.45026
30411,K4Br12,-0.94203
30412,K4Pb4Br12,-1.31846
30413,K2Sn2Br6,-1.21627
30414,K4Yb4Br12,-2.02463
30415,K7Br3O2,-1.45981
30416,La2Br6,-2.05174
30417,La2Nd2Br6N2,-1.92562
30418,La2Sm2Br6N2,-1.94202
30419,La2Tb2Br6N2,-1.96285
30420,La2Y2Br6N2,-1.95915
30421,La4Br6N2,-2.00047
30422,La4Br6O2,-2.42673
30423,La12Ni4Br12,-1.34418
30424,La6Ru2Br6,-1.38101
30425,La12Si4Br12,-1.54649
30426,La3ZnBr3,-1.31681
