,composition,Formation Energy (eV/atom)
30088,La3NdBr2N2,-1.49829
30089,La3PrBr2N2,-1.49484
30090,La3NdP2Br2,-1.59692
30091,La3PrP2Br2,-1.59789
30092,Li5Br2N,-0.99156
30093,Lu2S4Br4,-1.30271
30094,TmLuS2Br2,-2.02985
30095,Mg3Br6,-1.50469
30096,Mg2Sb4Br4O6,-1.53029
30097,MgS6Br2,-0.41783
30098,Mn4Br8,-0.82218
30099,Mn2Sb4Br4O6,-1.0893
30100,MnS6Br2,-0.20497
30101,Mn4Br4O2,-0.52715
30102,Mn3Te2Br2O6,-0.92363
30103,Mn8Si2Te2Br4O14,-1.27322
30104,Mo12Br24,-0.69406
30105,Mo2Br4O2,0.04955
30106,Mo2Br4O4,-0.29223
30107,Mo12S6Br12,-0.70608
30108,Sc2Br2N,-1.73638
30109,Sm2Br2N,-1.71519
30110,Y2Br2N,-1.76461
30111,Pr3NdBr2N2,-1.43203
30112,PrNd3Br2N2,-1.4396
30113,PrSm3Br2N2,-1.45476
30114,Pr3SmBr2N2,-1.43822
30115,Na4Br2O,-1.45806
30116,Nb2Br4O2,-1.56161
30117,Nb2S4Br4,-0.86197
30118,Nb2Se4Br4,-0.76569
30119,NdBr2,-1.72836
30120,NdSmBr2O2,-2.91405
30121,PrNdPBr2,-1.78579
30122,NdPuPBr2,-1.59328
30123,Pr3NdP2Br2,-1.53011
30124,PrNdSbBr2,-1.55353
30125,PrNdSi2Br2,-1.27069
30126,Nd2S4Br4,-1.34957
30127,NdSmSbBr2,-1.54027
30128,NdSmSi2Br2,-1.26391
30129,Nd2PBr2,-1.78996
30130,Nd2SBr2,-1.92206
30131,Nd2SbBr2,-1.55054
30132,Nd2SeBr2,-1.81635
30133,Nd2SiBr2,-1.39275
30134,PrNd3P2Br2,-1.52828
30135,NiBr2,-0.37086
30136,Ni2Sb4Br4O6,-0.71133
30137,NiS6Br2,-0.08488
30138,Ni5Se4Br2O12,-0.25401
30139,Ni10Te8Br4O24,-0.36227
30140,Np2Se4Br4,-0.99175
30141,Br4O2,0.14797
30142,OsBr2O,-0.53166
30143,RuBr2O,-0.59581
30144,S8Br16O8,-0.44411
30145,Sr4Br4O2,-2.42256
30146,Ta2Br4O2,-1.64773
30147,V2Br4O2,-0.75901
30148,Sb32Br8O44,-1.30252
30149,Zr4Te8Br4O22,-1.74174
30150,Pb12Br8O8,-1.14116
30151,Re2Br4O4,-1.04442
30152,S2Br4O4,-0.60328
30153,SmTbBr2O2,-2.95139
30154,SmYBr2O2,-2.93121
30155,TbYBr2O2,-2.95616
30156,W2Br4O4,-0.17917
30157,Zn16Te8Br16O24,-1.13991
30158,Sb8Br4O10,-1.23372
30159,Pb2Br4O12,-0.22192
30160,Pb6Se4Br4O12,-1.07016
30161,Te4Pb6Br4O12,-1.16151
30162,Sr2Br4O12,-0.72516
30163,Pr2PBr2,-1.78383
30164,TbPuPBr2,-1.60298
30165,Pu2PBr2,-1.40507
30166,Sc2PBr2,-1.66863
30167,Sm2PBr2,-1.79709
30168,TbTmPBr2,-1.77895
30169,Tb2PBr2,-1.80084
30170,Th2PBr2,-1.60084
30171,Tm2PBr2,-1.76032
30172,Y2PBr2,-1.80604
30173,Zr2PBr2,-1.40471
30174,P16Se12Br8,-0.17812
30175,PbBr2,-0.95006
30176,Pd4Br8,-0.33608
30177,PdS6Br2,-0.09482
30178,Pd2Se12Br4,-0.1454
30179,Pm2SBr2,-1.92518
30180,Pm2SbBr2,-1.54523
30181,Pm2TlBr2,-1.18564
30182,PrBr2,-1.73353
30183,Pr2SBr2,-1.92299
30184,Pr2SbBr2,-1.557
30185,Pr2SeBr2,-1.82297
30186,Pr2SiBr2,-1.38812
30187,Pt8Br16,-0.18535
30188,PtS6Br2,-0.0914
30189,PuBr2,-1.46158
30190,Pu2Se4Br4,-1.0751
30191,RbTlBr2,-1.33121
30192,Tl2Re6Se8Br4,-0.54773
30193,S2Br4,-0.0361
30194,Sm2SBr2,-1.91445
30195,Tb2SBr2,-1.89443
30196,Th2SBr2,-1.66008
30197,Tm2SBr2,-1.8194
30198,Y2SBr2,-1.88755
30199,Sc2S4Br4,-1.18803
30200,Sm2S4Br4,-1.34764
30201,Tb2S4Br4,-1.34882
30202,TbYS2Br2,-2.04054
30203,Th2S4Br4,-1.50566
30204,Tm2S4Br4,-1.32322
30205,Y2S4Br4,-1.33996
30206,Zr2S4Br4,-1.20017
30207,Si8S12Br8,-0.73573
30208,ZnS6Br2,-0.19995
30209,Te4S28Br8,-0.09902
30210,Sm2SbBr2,-1.53233
30211,Sm2SeBr2,-1.79939
30212,Y2SeBr2,-1.76015
30213,SmYSe2Br2,-1.90803
30214,Th2Se4Br4,-1.45026
30215,U2Se4Br4,-1.05273
30216,Zr2Se4Br4,-1.1372
30217,Sr3SiBr2,-1.27138
30218,Th2SiBr2,-1.26722
30219,Tm2SiBr2,-1.37024
30220,Y2SiBr2,-1.42093
30221,SmBr2,-1.7141
30222,Sn2Br4,-0.79047
30223,Sr4Br8,-2.15606
30224,Th2Te4Br4,-1.27486
30225,ThBr2,-1.48999
30226,Ti8Br16,-1.15863
30227,Tl8Br16,-0.65642
30228,V3Br6,-0.8377
30229,W12Br24,-0.49591
30230,YbBr2,-2.12557
30231,Zn16Br32,-0.91161
30232,ZrBr2,-1.31303
30233,Gd16Ru4Br23,-1.5154
30234,NaTc12Br25,-0.49098
30235,Cd2H12C2Br6N6,-0.54682
30236,Ce2Nd2CBr3Cl2,-1.5066
30237,Dy2Ho2CBr3Cl2,-1.55852
30238,Dy2Y2CBr3Cl2,-1.56572
30239,Dy4CBr3Cl2,-1.56145
30240,Y2Ho2CBr3Cl2,-1.56382
30241,Ho4CBr3Cl2,-1.55659
30242,La4CBr3Cl2,-1.61017
30243,Nd4CBr3Cl2,-1.55795
30244,Pr4CBr3Cl2,-1.55016
30245,Sc4CBr3Cl2,-1.53332
30246,Sm2Y2CBr3Cl2,-1.56657
30247,Sm4CBr3Cl2,-1.56556
30248,Li4Eu8C4Br12N8,-1.44437
30249,Gd6C2Br6,-1.34274
30250,Sr8Li4C4Br12N8,-1.48933
30251,Ce2Sm2C2Br3Cl2,-1.46218
30252,Ce2Sm2C2I2Br3,-1.25197
30253,Nd2Sm2C2Br3Cl2,-1.47874
30254,Sm4C2Br3Cl2,-1.46871
30255,Gd16C8Br12,-1.15345
30256,La2Sm2C2I2Br3,-1.3342
30257,Pr2Sm2C2I2Br3,-1.27821
30258,La24C16Br24,-1.31107
30259,P8H36C12Br12,-0.30916
30260,Ce8C8Br6,-0.947
30261,Cs4Ca4Br12,-2.00294
30262,Ca2In2Br6,-1.51864
30263,Rb4Ca4Br12,-1.97417
30264,Ca2Tl2Br6,-1.60593
30265,Ca3SbBr3,-1.70297
30266,Cs2Cd2Br6,-1.28999
30267,Cs2Rb2Cd2I2Br6,-1.37217
30268,Cs4Cd2I2Br6,-1.39324
30269,Tl4Cd4Br12,-0.89122
30270,Cd32P16Br24,-0.50782
30271,Ce2Br6,-1.86034
30272,La2CeGaBr3,-1.35431
30273,CePr2GaBr3,-1.30417
30274,LaCe2GaBr3,-1.28833
30275,Ce2PrGaBr3,-1.26517
30276,Ce16Br24N8,-1.82759
30277,Ce3GaBr3,-1.22537
30278,Ce5Se2Br3O10,-2.45727
30279,Br6Cl2,-0.03449
30280,Cs2PdBr3Cl,-1.28165
30281,FeCuBr3Cl,-0.54456
30282,Dy2H2Br3Cl,-1.61987
30283,Gd2H2Br3Cl,-1.62535
30284,Nd2H2Br3Cl,-1.62678
30285,Np2H2Br3Cl,-1.1063
30286,Pu2H2Br3Cl,-1.28723
30287,Tb2H2Br3Cl,-1.62607
30288,Tm2H2Br3Cl,-1.59294
30289,U2H2Br3Cl,-1.08743
30290,K2PdBr3Cl,-1.24003
30291,Pb4Br6Cl2,-1.0054
30292,Rb2PdBr3Cl,-1.25224
30293,Tl2PdBr3Cl,-0.71407
30294,Mo2Br6Cl4,-0.61853
30295,Sm4Br3NCl2,-1.75241
30296,Nb2Br6Cl4,-1.0284
30297,Re2Br6Cl4,-0.40281
30298,U2Br6Cl4,-1.40073
30299,Nb3SIBr3Cl3,-1.09401
30300,Nb3SeIBr3Cl3,-1.06549
30301,Ru2Br3Cl3,-0.43648
30302,Ti2Br3Cl3,-1.44182
30303,Cs4Mo12Br12Cl16,-1.05014
30304,Pu6Br6Cl8,-1.74654
30305,Co2Br6,-0.36475
30306,Cr2Br6,-0.80751
30307,Cr2H18Br6N6,-0.62963
30308,Cs4Br12,-0.99491
30309,Cs2Cu2Br6,-0.94973
30310,Cs4Eu4Br12,-1.99894
30311,CsGeBr3,-1.14149
30312,Cs2In2Br6,-1.25249
30313,Cs2Mg2Br6,-1.6713
30314,Cs2Mn2Br6,-1.26333
30315,Cs2Ni2Br6,-0.96546
30316,Cs4Pb4Br12,-1.33553
30317,Cs2Sc2Br6,-1.63124
30318,Cs2Sn2Br6,-1.25292
30319,Cs4Sr4Br12,-2.04359
30320,Cs2Tl2Br6,-1.14592
30321,Cs2V2Br6,-1.26775
30322,Cs4Yb4Br12,-2.03761
30323,Cs2Zn2Br6,-1.32262
30324,Rb2Cu2Br6,-0.917
30325,Cu2Br3,-0.34296
30326,Cu2HgIBr3,-0.32989
30327,Dy2Br6,-1.91583
30328,Dy2Ho2Br6N2,-1.88619
30329,Tb2Dy2Br6N2,-1.88434
30330,Dy2Y2Br6N2,-1.87797
30331,Dy4Br6N2,-1.88245
30332,Dy5Se2Br3O10,-2.56152
30333,Er2Br6,-1.91368
30334,Eu2Br6,0.00687
30335,K2Eu2Br6,-1.96135
30336,Rb4Eu4Br12,-1.96949
30337,Eu3SbBr3,-1.71792
30338,Br6F2,-0.26262
30339,Hg4Br6F2,-0.7329
30340,K6Sn10Br6F20,-2.20727
30341,Sb4Br12F56,-1.41002
30342,P2Br6F12,-1.72251
30343,Sb4S4Br12F24,-1.52492
30344,Sb4Br12F24,-1.55616
30345,Sb4Se4Br12F24,-1.58055
30346,Fe4Br12,-0.48317
30347,Rb2Fe2Br6,-1.03349
30348,Ga2Br6,-0.83875
30349,In4Ga4Br12,-0.78476
30350,K4Ga4Br12,-1.23865
30351,LaPr2GaBr3,-1.37354
30352,La2PrGaBr3,-1.39948
30353,La3GaBr3,-1.42499
30354,Na4Ga4Br12,-1.14115
30355,Pr2NdGaBr3,-1.34319
30356,PrNd2GaBr3,-1.33959
30357,Nd3GaBr3,-1.33684
30358,Pm3GaBr3,-1.33122
30359,Pr3GaBr3,-1.34721
30360,Rb4Ga4Br12,-1.24073
30361,Sm3GaBr3,-1.31292
30362,Tl4Ga4Br12,-0.86607
30363,Gd2Br6,-1.9223
30364,Gd8Br12N4,-1.90119
30365,Gd5Se2Br3O10,-2.52635
30366,GeH4Br3N,-0.61219
30367,Ge2I2Br6,-0.54443
30368,K2Ge2Br6,-1.0805
30369,Rb4Ge4Br12,-1.10582
30370,Tl4Ge4Br12,-0.7232
30371,La4Ge2Br3,-1.41295
30372,Nd4Ge2Br3,-1.34143
30373,Pr4Ge2Br3,-1.34323
30374,H4Pb12Se4Br12O16,-1.07074
30375,Pu2H24Br6O12,-1.20525
30376,Np2H2IBr3,-0.96591
30377,U2H2IBr3,-0.94797
30378,Sc4H12Br12N4,-1.15478
30379,Mg2H8Br6N2,-0.91331
30380,Mn2H8Br6N2,-0.67866
30381,Sn2H8Br6N2,-0.67935
30382,Sc4H24Br12N8,-0.94593
30383,Hg2Br6,-0.35151
30384,Hg8Te4Br12,-0.39638
30385,Tl4Hg12Sb8Br12,-0.40721
30386,Ho2Br6,-1.91588
30387,Nd2Ho2Br6N2,-1.88081
30388,Sm2Ho2Br6N2,-1.88559
30389,Tb2Ho2Br6N2,-1.88815
30390,Y2Ho2Br6N2,-1.8816
30391,Ho4Br6N2,-1.88441
30392,I2Br6,-0.0536
30393,Rb4Zn2I2Br6,-1.37688
30394,Ti2I2Br6,-1.10498
30395,Nb2I4Br6,-0.69037
30396,Ti2I3Br3,-1.02043
30397,V2I3Br3,-0.69205
30398,Zr2I3Br3,-1.1746
30399,Nb3SI4Br3,-0.79815
30400,Nb3SeI4Br3,-0.76838
30401,In2Br6,-0.85649
30402,K4In4Br12,-1.22083
30403,In2Pb2Br6,-0.84784
30404,Rb4In4Br12,-1.23467
30405,In2Sn2Br6,-0.75632
30406,Yb2In2Br6,-1.54985
30407,Ir4Br12,-0.29394
30408,La12Ir4Br12,-1.53748
30409,Te12Ir2Br6,-0.29355
30410,Y6Ir2Br6,-1.41256
30411,K4Br12,-0.93029
30412,K4Pb4Br12,-1.29527
30413,K2Sn2Br6,-1.20074
30414,K4Yb4Br12,-1.99621
30415,K7Br3O2,-1.43167
30416,La2Br6,-2.03443
30417,La2Nd2Br6N2,-1.90715
30418,La2Sm2Br6N2,-1.9217
30419,La2Tb2Br6N2,-1.93751
30420,La2Y2Br6N2,-1.93641
30421,La4Br6N2,-1.96845
30422,La4Br6O2,-2.44364
30423,La12Ni4Br12,-1.32754
30424,La6Ru2Br6,-1.38405
30425,La12Si4Br12,-1.53003
30426,La3ZnBr3,-1.29659
30427,La12Si14Br6,-1.09112
30428,La18Sb32Br6,-1.07108
30429,Lu2Br6,-1.8962
30430,Rb2Mg2Br6,-1.6292
30431,Mn2Br6,-0.68701
30432,Mn4Tl4Br12,-0.84526
30433,Mo2Br6O2,-0.0771
30434,Mo4Se4Br12,-0.516
30435,Te24Mo4Br12,-0.28322
30436,Pr2Nd2Br6N2,-1.83869
30437,Nd2Sm2Br6N2,-1.85577
30438,Nd2Tb2Br6N2,-1.87692
30439,Nd2Y2Br6N2,-1.87279
30440,Nd4Br6N2,-1.84054
30441,Pm4Br6N2,-1.85667
30442,Pr2Sm2Br6N2,-1.85426
30443,Pr2Tb2Br6N2,-1.87315
30444,Pr2Y2Br6N2,-1.86955
30445,Pr4Br6N2,-1.82914
30446,Pu4Br6N2,-1.5543
30447,Sm2Tb2Br6N2,-1.87995
30448,Sm2Y2Br6N2,-1.87533
30449,Sm4Br6N2,-1.85694
30450,Tb2Y2Br6N2,-1.87719
30451,Tb4Br6N2,-1.88268
30452,Y4Br6N2,-1.87182
30453,Br3N2,0.02399
30454,NaBr3,-0.8004
30455,Na2Sn2Br6,-1.11403
30456,Na7Br3O2,-1.43709
30457,Nb2Br6O2,-1.3778
30458,Nb4Se4Br12,-0.84742
30459,Nb4Te4Br12,-0.77241
30460,Nd2Br6,-1.90972
30461,Nd2Y2Br6,-1.55351
30462,Nd4Br6O2,-2.32543
30463,Nd5Te2Br3O10,-2.57013
30464,Ni2Br6,-0.27769
30465,Rb2Ni2Br6,-0.92966
30466,Np2Br6,-1.36754
30467,Os2Br6O2,-0.43738
30468,P4Br12O4,-0.8111
30469,Pm4Br6O2,-2.33586
30470,Pr4Br6O2,-2.31921
30471,Sm4Br6O2,-2.33368
30472,Ta2Br6O2,-1.51719
30473,W4Br12O4,0.26643
30474,Tb5Se2Br3O10,-2.54389
30475,Br3O2,0.06359
30476,Pr6Os2Br6,-1.20988
30477,P2Br6,-0.38503
30478,Zn3PBr3,-0.67418
30479,P11Br3,-0.03639
30480,Rb4Pb4Br12,-1.30765
30481,Tl2Pb2Br6,-0.93532
30482,Pd4Br12,-0.24791
30483,Pm2Br6,-1.90929
30484,Pm2Y2Br6,-1.55186
30485,Pm4Br6,-1.54825
30486,Pr2Br6,-1.92422
30487,Pr6Ru2Br6,-1.25757
30488,Pt12Br36,-0.2565
30489,Pu2Br6,-1.57567
30490,Rb4Br12,-0.95385
30491,Rb4Sn4Br12,-1.22146
30492,Rb2Sr2Br6,-2.01535
30493,Rb2V2Br6,-1.22812
30494,Rb4Yb4Br12,-2.00705
30495,Rb2Zn2Br6,-1.29117
30496,Re6Br18,-0.4009
30497,Rh2Br6,-0.44834
30498,Te12Rh2Br6,-0.32588
30499,Ru2Br6,-0.30821
30500,Y6Ru2Br6,-1.2666
30501,Sb2Br6,-0.63105
30502,Sr3SbBr3,-1.78203
30503,Yb3SbBr3,-1.71976
30504,Sc2Br6,-1.74621
30505,Sc4Br6,-1.43718
30506,Si2Br6,-0.7849
30507,Sm2Br6,-1.90924
30508,Sm2Y2Br6,-1.54866
30509,Tl2Sn2Br6,-0.84285
30510,Tb2Br6,-1.91728
30511,Ti2Br6,-1.25659
30512,Tl2Br6,-0.48126
30513,Yb2Tl2Br6,-1.63754
30514,Tm2Br6,-1.90614
30515,U2Br6,-1.32194
30516,V2Br6,-0.90515
30517,Y2Br6,-1.91974
30518,Y4Br6,-1.54551
30519,Zr2Br6,-1.40096
30520,CBr4,0.20399
30521,Ce4CIBr4,-1.30758
30522,Y2Sc2CBr4Cl,-1.49937
30523,Dy2Ho2CIBr4,-1.38497
30524,Sm2Dy2CIBr4,-1.39292
30525,Dy2Y2CIBr4,-1.39355
30526,Dy4CIBr4,-1.38817
30527,Sm2Ho2CIBr4,-1.38922
30528,Y2Ho2CIBr4,-1.39022
30529,Ho4CIBr4,-1.38195
30530,Pr2Nd2CIBr4,-1.39317
30531,Nd2Sm2CIBr4,-1.39815
30532,Nd4CIBr4,-1.39573
30533,Pr2Sm2CIBr4,-1.39372
30534,Pr2Y2CIBr4,-1.39287
30535,Pr4CIBr4,-1.39019
30536,Y2Sc2CIBr4,-1.37367
30537,Sm2Y2CIBr4,-1.39925
30538,Sm4CIBr4,-1.39993
30539,Y4CIBr4,-1.39779
30540,Ce2Sm2C2Br4Cl,-1.41693
30541,Ce2Sm2C2IBr4,-1.31404
30542,Ce4C2IBr4,-1.28829
30543,La2Sm2C2Br4Cl,-1.49581
30544,H48Pb4C8Br16N24,-0.50961
30545,La2Sm2C2IBr4,-1.38906
30546,La4C2IBr4,-1.42517
30547,FePH12C4Br4,-0.39929
30548,P2H32Pb2C10Br8N2,-0.41601
30549,Ca2Br8,-1.22041
30550,Cs2CaBr4,-1.95161
30551,CaGeBr4,-1.3322
30552,CaPbBr4,-1.51412
30553,CaSnBr4,-1.43764
30554,CaYbBr4,-2.09853
30555,Cs2Rb2Cd2Br8,-1.44004
30556,Cs4Cd2Br8,-1.4566
30557,K4Cd2Br8,-1.39815
30558,Rb4Cd2Br8,-1.41507
30559,Ce2Br8,-1.49986
30560,CePrH2Br4,-1.53789
30561,CeUH2Br4,-1.26829
30562,Ce20Ga10Br8,-0.79103
30563,In2Sn4Br8Cl2,-0.80647
30564,Mo2Br8Cl2,-0.54998
30565,Nb2Br8Cl2,-0.95371
30566,Os2Br8Cl2,-0.19384
30567,Re2Br8Cl2,-0.33924
30568,Ta2Br8Cl2,-1.03393
30569,U2Br8Cl2,-1.3266
30570,Cs2IrBr4Cl2,-1.08254
30571,Cs2MnBr4Cl2,-1.29369
30572,Cs2OsBr4Cl2,-1.04892
30573,Cs2PtBr4Cl2,-1.13545
30574,Cs2RhBr4Cl2,-1.10038
30575,Cs2RuBr4Cl2,-1.10342
30576,Cs2TaBr4Cl2,-1.47014
30577,Cs2TeBr4Cl2,-1.18809
30578,Cs2VBr4Cl2,-1.40001
30579,Cs2WBr4Cl2,-1.22502
30580,Rb2HfBr4Cl2,-1.77066
30581,Rb2IrBr4Cl2,-1.04685
30582,Rb2MoBr4Cl2,-1.23315
30583,Rb2OsBr4Cl2,-1.01087
30584,PdS2Br4Cl2,-0.20091
30585,PdSe2Br4Cl2,-0.28808
30586,Tl2PdBr4Cl2,-0.61443
30587,Rb2PtBr4Cl2,-1.09993
30588,Rb2ReBr4Cl2,-1.12134
30589,Rb2RuBr4Cl2,-1.06698
30590,Rb2SeBr4Cl2,-1.00492
30591,Rb2TeBr4Cl2,-1.14082
30592,Rb2VBr4Cl2,-1.36413
30593,Rb2WBr4Cl2,-1.18681
30594,ZrS4Br4Cl2,-0.71883
30595,ZrSe4Br4Cl2,-0.78057
30596,Nb3SBr4Cl3,-1.15183
30597,Nb3SeBr4Cl3,-1.11775
30598,Ga2PdBr4Cl4,-0.84841
30599,Ga2PtBr4Cl4,-0.81606
30600,Rb2Hg2PdBr4Cl4,-0.9662
30601,CoCuBr4,-0.35008
30602,Rb8Co4Br16,-1.18246
30603,CrBr4,-0.58015
30604,Cs4Br16,-0.81118
30605,Cs4Ga4Br16,-1.26953
30606,Cs2In2Br8,-1.22647
30607,CsNbBr4O,-1.52132
30608,Cs4Tl4Br16,-0.99571
30609,Cs4Hg2Br8,-1.28595
30610,Cs4Mg2Br8,-1.70689
30611,Cs4Mn2Br8,-1.44439
30612,Cs4U2Br8O4,-2.11057
30613,Cs2PdBr4,-1.23543
30614,Cs2YbBr4,-1.97696
30615,Cs4Zn2Br8,-1.49314
30616,Cs12Br8O2,-1.59621
30617,FeCuBr4,-0.48553
30618,GaCuBr4,-0.68511
30619,Cu2HgBr4,-0.36464
30620,Cu3Br4,-0.35523
30621,Na2Cu7Se4Br4O14,-0.80178
30622,Dy2Br8,-1.50563
30623,Dy8Os2Br8,-1.30242
30624,Er2Br8,-1.50216
30625,Er8Os2Br8,-1.30294
30626,Eu2Br8,-1.2245
30627,Fe4Br16,-0.3472
30628,LiFeBr4,-0.86971
30629,Tl4Fe4Br16,-0.68055
30630,Fe2PdI4Br4,-0.34544
30631,Fe6Sb4Br8O8,-0.54057
30632,In4Ga4Br16,-0.84394
30633,K6Ga6Br24,-1.22484
30634,LiGaBr4,-1.11285
30635,Na4Ga4Br16,-1.13188
30636,Rb2Ga2Br8,-1.21543
30637,Tl8Ga8Br32,-0.91668
30638,Ga2PdI4Br4,-0.59221
30639,Ga2PtI4Br4,-0.56799
30640,Gd2Br8,-1.51356
30641,GdTbH2Br4,-1.56544
30642,GdYH2Br4,-1.55943
30643,Gd8Os2Br8,-1.30844
30644,Gd16Re4Br16,-1.23606
30645,Ge8Br32,-0.6396
30646,YbGeBr4,-1.3618
30647,Ge38P8Br8,-0.16267
30648,PrNdH2Br4,-1.56872
30649,NdUH2Br4,-1.30026
30650,TbYH2Br4,-1.5596
30651,In2H8Br8N2,-0.71903
30652,Tl2H8Br8N2,-0.57955
30653,Hf2Br8,-1.42424
30654,Rb4Hg2Br8,-1.24145
30655,Ho2Br8,-1.50631
30656,Ho8Os2Br8,-1.30711
30657,Pr2Nd2IBr4N,-1.58947
30658,Nd4IBr4N,-1.58993
30659,Na2I2Br8,-0.57351
30660,Nb2I2Br8,-0.77958
30661,Ta2I2Br8,-0.84163
30662,K4In4Br16,-1.19764
30663,LiInBr4O12,-0.29451
30664,TaInBr4O,-1.29257
30665,Rb2In2Br8,-1.19877
30666,Zn2In4Br8,-0.79369
30667,Ir4Br16,-0.19171
30668,KNbBr4O,-1.50776
30669,KTaBr4O,-1.59664
30670,KTlPdBr4,-0.93278
30671,K4Tl4Br16,-0.96647
30672,K4Mn2Br8,-1.38154
30673,K2PdBr4,-1.1922
30674,K4Zn2Br8,-1.43302
30675,La2Br8,-1.62321
30676,Lu8Os2Br8,-1.29164
30677,MgMnBr4,-1.16455
30678,Rb4Mg2Br8,-1.66776
30679,Mn2Br8,-0.54637
30680,Rb4Mn2Br8,-1.40254
30681,Mo2Br8,-0.52712
30682,MoBr4O,0.01498
30683,TlMoBr4O,-0.3225
30684,Na8Zn4Br16,-1.3141
30685,Nb4Br16,-0.90114
30686,RbNbBr4O,-1.51088
30687,NbTlBr4O,-1.24834
30688,Nd2Br8,-1.53553
30689,Nd4Br4O3,-2.61546
30690,Nd8Os2Br8,-1.26349
30691,Np2Br8,-1.24481
30692,RbTaBr4O,-1.59699
30693,Rb12Br8O2,-1.56741
30694,ReBr4O,-0.59284
30695,TaTlBr4O,-1.34716
30696,WBr4O,0.14391
30697,Rb2OsBr4O2,-1.15166
30698,Pb12Se4Br16O12,-1.02104
30699,Sm4Br4O3,-2.63752
30700,Si4Pb16Br16O16,-1.50282
30701,Os4Br16,-0.12796
30702,Sc8Os2Br8,-1.22558
30703,Sm8Os2Br8,-1.28064
30704,Tm8Os2Br8,-1.29527
30705,Y8Os2Br8,-1.29806
30706,Pa2Br8,-1.47789
30707,Pb2Br8,-0.5332
30708,YbPbBr4,-1.54065
30709,Pd2Br8,-0.17254
30710,Rb2PdBr4,-1.20361
30711,Tl2PdBr4,-0.67403
30712,Pr2Br8,-1.53576
30713,Pt2Br8,-0.18607
30714,Pu2Br8,-1.29997
30715,Rb2Br8,-0.75771
30716,Rb2Tl2Br8,-0.96593
30717,Rb4Zn2Br8,-1.45226
30718,Re4Te8Br16,-0.36938
30719,Y8Re2Br8,-1.2058
30720,Ru2Br8,-0.23859
30721,Tl12S2Br8,-0.7418
30722,W4S4Br16,-0.50818
30723,V8S18Br8,-0.74476
30724,Sc2Br8,-1.36493
30725,Se8Br32,-0.15279
30726,SiBr4,-0.82813
30727,Sm2Br8,-1.5274
30728,Sn8Br32,-0.68537
30729,YbSnBr4,-1.46333
30730,Sr2Br8,-1.29094
30731,Tb2Br8,-1.5078
30732,Tc2Br8,-0.40212
30733,Te8Br32,-0.376
30734,Th2Br8,-1.76189
30735,TiBr4,-1.22201
30736,Tl4Zn2Br8,-0.91943
30737,U2Br8,-1.32664
30738,VBr4,-0.81572
30739,Y2Br8,-1.50687
30740,Yb2Br8,-1.25964
30741,Zr2Br8,-1.41189
30742,Ce2Dy2CBr5,-1.40486
30743,Ce2Pr2CBr5,-1.41098
30744,Ce2Sm2CBr5,-1.41704
30745,Ce2Y2CBr5,-1.41615
30746,Ce4CBr5,-1.37394
30747,Dy2Er2CBr5,-1.44886
30748,Gd2Dy2CBr5,-1.46572
30749,Dy2Ho2CBr5,-1.45525
30750,Nd2Dy2CBr5,-1.4576
30751,Dy2Sc2CBr5,-1.44713
30752,Sm2Dy2CBr5,-1.4618
30753,Dy2Y2CBr5,-1.46403
30754,Dy4CBr5,-1.459
30755,Ho2Er2CBr5,-1.44525
30756,Er2Sc2CBr5,-1.44172
30757,Er4CBr5,-1.43907
30758,Gd2Ho2CBr5,-1.46379
30759,Nd2Gd2CBr5,-1.47344
30760,Pr2Gd2CBr5,-1.46939
30761,Gd2Sc2CBr5,-1.44684
30762,Sm2Gd2CBr5,-1.47642
30763,Gd2Y2CBr5,-1.47152
30764,Gd4CBr5,-1.48113
30765,Nd2Ho2CBr5,-1.45411
30766,Ho2Sc2CBr5,-1.44628
30767,Sm2Ho2CBr5,-1.45822
30768,Y2Ho2CBr5,-1.46092
30769,Ho4CBr5,-1.45298
30770,K8Os4C4Br20O4,-0.98887
30771,La4CBr5,-1.51608
30772,Pr2Nd2CBr5,-1.45886
30773,Nd2Sm2CBr5,-1.46423
30774,Nd2Y2CBr5,-1.46439
30775,Nd4CBr5,-1.46307
30776,Pm4CBr5,-1.47272
30777,Pr2Sm2CBr5,-1.46115
30778,Pr6C2Br10,-1.60603
30779,Pr4CBr5,-1.45664
30780,Sm2Sc2CBr5,-1.4413
30781,Tm2Sc2CBr5,-1.43047
30782,Y2Sc2CBr5,-1.44883
30783,Sc4CBr5,-1.42066
30784,Sm2Y2CBr5,-1.46803
30785,Sm4CBr5,-1.46826
30786,Y4CBr5,-1.46804
30787,Ce2Gd2C2Br5,-1.37584
30788,La2Ce2C2Br5,-1.40764
30789,Ce2Nd2C2Br5,-1.37052
30790,Ce2Pr2C2Br5,-1.36493
30791,Ce4C2Br5,-1.34392
30792,Nd2Gd2C2Br5,-1.40072
30793,Gd4C2Br5,-1.38608
30794,La2Nd2C2Br5,-1.44743
30795,La2Sm2C2Br5,-1.4545
30796,La4C2Br5,-1.48952
30797,Pr2Nd2C2Br5,-1.38993
30798,Nd2Sm2C2Br5,-1.39392
30799,Nd4C2Br5,-1.38588
30800,Pm4C2Br5,-1.39169
30801,Pr2Sm2C2Br5,-1.39802
30802,Pr4C2Br5,-1.38435
30803,Pu4C2Br5,-1.06088
30804,Sm4C2Br5,-1.38311
30805,Ca4PBr5,-1.88959
